location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Rice,KG,aggregate,Retail,KES,106,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,103.22,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,602.02,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,200,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,miscellaneous food,Sugar,KG,aggregate,Retail,KES,139.58,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,253,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,179.04,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,110,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,85,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,240,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,250,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,215,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize,KG,aggregate,Retail,KES,90,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,125,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Rice,KG,aggregate,Retail,KES,120,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,110,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Sugar,KG,aggregate,Retail,KES,235,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,250,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,210,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,120,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,115,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,miscellaneous food,Sugar,KG,aggregate,Retail,KES,235,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,275,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize,KG,aggregate,Retail,KES,80,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,120,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Rice,KG,aggregate,Retail,KES,190,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,77.5,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,195,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,115,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,40,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Rice,KG,aggregate,Retail,KES,185,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,miscellaneous food,Sugar,KG,aggregate,Retail,KES,245,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,325,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,205,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,120,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Rice,KG,aggregate,Retail,KES,125,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Sugar,KG,aggregate,Retail,KES,230,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,275,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Rice,KG,aggregate,Retail,KES,125,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,275,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,miscellaneous food,Sugar,KG,aggregate,Retail,KES,230,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,300,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,180,2023-08-15,2023-09-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-08-15,2023-09-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,71.82,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Rice,KG,aggregate,Retail,KES,118.33,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,miscellaneous food,Sugar,KG,aggregate,Retail,KES,143.38,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,259.94,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,161.48,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Maize,KG,aggregate,Retail,KES,71.25,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,63.69,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Rice,KG,aggregate,Retail,KES,119.03,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,101.98,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,482.06,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,579.41,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,42.28,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,miscellaneous food,Sugar,KG,aggregate,Retail,KES,148.86,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,253.59,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize,KG,aggregate,Retail,KES,68.33,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,117.28,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Rice,KG,aggregate,Retail,KES,115.06,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105.22,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,592.22,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,200,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11.91,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,245.25,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,168.36,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,60,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Rice,KG,aggregate,Retail,KES,210,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,210,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,250,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,200,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,95,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Rice,KG,aggregate,Retail,KES,190,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,85,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,190,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize,KG,aggregate,Retail,KES,80,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,83.33,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,103.33,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,190,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,96.25,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,75,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Rice,KG,aggregate,Retail,KES,157.14,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,miscellaneous food,Sugar,KG,aggregate,Retail,KES,228.57,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,187.5,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,102.67,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,40,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Rice,KG,aggregate,Retail,KES,165,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,52.5,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11.67,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,266.67,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize,KG,aggregate,Retail,KES,65,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,105,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,70,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Sugar,KG,aggregate,Retail,KES,203.33,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,196.67,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Rice,KG,aggregate,Retail,KES,143.33,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,103.33,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,miscellaneous food,Sugar,KG,aggregate,Retail,KES,240,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,270,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Rice,KG,aggregate,Retail,KES,130,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,miscellaneous food,Sugar,KG,aggregate,Retail,KES,210,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
