location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
KEN,False,True,West Pokot,,KE024,West Pokot,,,1,all,90-94,90,94,396,2019-01-01,2019-12-31
KEN,False,True,West Pokot,,KE024,West Pokot,,,1,all,95-99,95,99,217,2019-01-01,2019-12-31
KEN,False,True,West Pokot,,KE024,West Pokot,,,1,all,100+,100,None,146,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,all,None,None,153546,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,all,None,None,156774,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,all,None,None,310320,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,0-4,0,4,25220,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,5-9,5,9,26167,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,10-14,10,14,23280,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,15-19,15,19,16313,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,20-24,20,24,14940,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,25-29,25,29,11505,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,30-34,30,34,9313,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,35-39,35,39,5466,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,40-44,40,44,4710,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,45-49,45,49,4214,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,50-54,50,54,2830,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,55-59,55,59,2108,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,60-64,60,64,2425,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,65-69,65,69,1547,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,70-74,70,74,1560,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,75-79,75,79,748,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,80-84,80,84,662,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,85-89,85,89,303,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,90-94,90,94,134,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,95-99,95,99,75,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,f,100+,100,None,25,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,0-4,0,4,25461,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,5-9,5,9,26796,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,10-14,10,14,25063,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,15-19,15,19,19865,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,20-24,20,24,14308,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,25-29,25,29,10989,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,30-34,30,34,8384,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,35-39,35,39,5302,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,40-44,40,44,5322,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,45-49,45,49,4110,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,50-54,50,54,2667,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,55-59,55,59,2089,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,60-64,60,64,2194,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,65-69,65,69,1246,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,70-74,70,74,1350,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,75-79,75,79,688,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,80-84,80,84,507,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,85-89,85,89,229,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,90-94,90,94,110,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,95-99,95,99,64,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,m,100+,100,None,29,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,0-4,0,4,50681,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,5-9,5,9,52963,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,10-14,10,14,48343,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,15-19,15,19,36178,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,20-24,20,24,29248,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,25-29,25,29,22494,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,30-34,30,34,17697,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,35-39,35,39,10768,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,40-44,40,44,10032,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,45-49,45,49,8324,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,50-54,50,54,5497,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,55-59,55,59,4197,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,60-64,60,64,4619,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,65-69,65,69,2793,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,70-74,70,74,2910,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,75-79,75,79,1436,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,80-84,80,84,1169,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,85-89,85,89,532,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,90-94,90,94,244,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,95-99,95,99,139,2019-01-01,2019-12-31
KEN,False,True,Samburu,,KE025,Samburu,,,1,all,100+,100,None,54,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,all,None,None,501206,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,all,None,None,489107,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,all,None,None,990313,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,0-4,0,4,64232,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,5-9,5,9,71287,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,10-14,10,14,74192,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,15-19,15,19,60915,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,20-24,20,24,44351,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,25-29,25,29,36224,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,30-34,30,34,34425,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,35-39,35,39,23253,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,40-44,40,44,22284,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,45-49,45,49,16809,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,50-54,50,54,13417,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,55-59,55,59,12207,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,60-64,60,64,9082,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,65-69,65,69,6540,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,70-74,70,74,4778,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,75-79,75,79,3060,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,80-84,80,84,1942,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,85-89,85,89,1318,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,90-94,90,94,454,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,95-99,95,99,308,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,f,100+,100,None,125,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,0-4,0,4,65326,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,5-9,5,9,71635,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,10-14,10,14,75156,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,15-19,15,19,63629,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,20-24,20,24,40757,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,25-29,25,29,31725,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,30-34,30,34,30115,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,35-39,35,39,24055,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,40-44,40,44,21786,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,45-49,45,49,16867,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,50-54,50,54,12519,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,55-59,55,59,10888,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,60-64,60,64,8807,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,65-69,65,69,6137,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,70-74,70,74,4371,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,75-79,75,79,2347,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,80-84,80,84,1558,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,85-89,85,89,886,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,90-94,90,94,322,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,95-99,95,99,189,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,m,100+,100,None,31,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,0-4,0,4,129558,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,5-9,5,9,142922,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,10-14,10,14,149348,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,15-19,15,19,124544,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,20-24,20,24,85108,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,25-29,25,29,67949,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,30-34,30,34,64540,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,35-39,35,39,47308,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,40-44,40,44,44070,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,45-49,45,49,33676,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,50-54,50,54,25936,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,55-59,55,59,23095,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,60-64,60,64,17889,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,65-69,65,69,12677,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,70-74,70,74,9149,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,75-79,75,79,5407,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,80-84,80,84,3500,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,85-89,85,89,2204,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,90-94,90,94,776,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,95-99,95,99,497,2019-01-01,2019-12-31
KEN,False,True,Trans Nzoia,,KE026,Trans Nzoia,,,1,all,100+,100,None,156,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,all,None,None,582889,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,all,None,None,580269,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,all,None,None,1163158,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,0-4,0,4,69877,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,5-9,5,9,69610,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,10-14,10,14,73534,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,15-19,15,19,66266,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,20-24,20,24,66126,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,25-29,25,29,54055,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,30-34,30,34,48143,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,35-39,35,39,32833,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,40-44,40,44,27058,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,45-49,45,49,21676,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,50-54,50,54,14210,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,55-59,55,59,12432,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,60-64,60,64,8462,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,65-69,65,69,6456,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,70-74,70,74,4474,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,75-79,75,79,3212,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,80-84,80,84,2017,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,85-89,85,89,1258,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,90-94,90,94,575,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,95-99,95,99,394,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,f,100+,100,None,218,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,0-4,0,4,70346,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,5-9,5,9,70942,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,10-14,10,14,73326,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,15-19,15,19,65665,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,20-24,20,24,61489,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,25-29,25,29,52140,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,30-34,30,34,45310,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,35-39,35,39,35385,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,40-44,40,44,29544,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,45-49,45,49,23685,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,50-54,50,54,15566,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,55-59,55,59,12344,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,60-64,60,64,8519,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,65-69,65,69,6187,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,70-74,70,74,4223,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,75-79,75,79,2505,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,80-84,80,84,1548,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,85-89,85,89,824,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,90-94,90,94,375,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,95-99,95,99,264,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,m,100+,100,None,73,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,0-4,0,4,140223,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,5-9,5,9,140552,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,10-14,10,14,146860,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,15-19,15,19,131931,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,20-24,20,24,127615,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,25-29,25,29,106195,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,30-34,30,34,93453,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,35-39,35,39,68218,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,40-44,40,44,56602,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,45-49,45,49,45361,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,50-54,50,54,29776,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,55-59,55,59,24776,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,60-64,60,64,16981,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,65-69,65,69,12643,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,70-74,70,74,8697,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,75-79,75,79,5717,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,80-84,80,84,3565,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,85-89,85,89,2082,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,90-94,90,94,950,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,95-99,95,99,658,2019-01-01,2019-12-31
KEN,False,True,Uasin Gishu,,KE027,Uasin Gishu,,,1,all,100+,100,None,291,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,all,None,None,227151,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,all,None,None,227317,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,all,all,None,None,454468,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,0-4,0,4,30346,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,5-9,5,9,31929,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,10-14,10,14,32635,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,15-19,15,19,27112,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,20-24,20,24,21459,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,25-29,25,29,16699,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,30-34,30,34,15030,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,35-39,35,39,9851,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,40-44,40,44,8865,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,45-49,45,49,8070,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,50-54,50,54,5279,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,55-59,55,59,5291,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,60-64,60,64,4085,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,65-69,65,69,3302,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,70-74,70,74,2847,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,75-79,75,79,1729,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,80-84,80,84,1290,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,85-89,85,89,682,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,90-94,90,94,337,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,95-99,95,99,202,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,f,100+,100,None,110,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,0-4,0,4,30586,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,5-9,5,9,32772,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,10-14,10,14,32906,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,15-19,15,19,28140,2019-01-01,2019-12-31
KEN,False,True,Elgeyo-Marakwet,,KE028,Elgeyo-Marakwet,,,1,m,20-24,20,24,21407,2019-01-01,2019-12-31
