pcode,county,year_month,rfq_mean,rfq_min
KE009,Mandera,2022-11,56.888395,48.89183
KE009,Mandera,2022-12,74.68220166666667,56.600605
KE009,Mandera,2023-01,105.44050333333333,95.40651
KE009,Mandera,2023-02,90.133148,80.433464
KE009,Mandera,2023-03,292.08577800000006,84.876564
KE009,Mandera,2023-04,112.09733,83.188095
KE009,Mandera,2023-05,87.39847533333334,61.35134
KE009,Mandera,2023-06,96.49174,94.7832
KE009,Mandera,2023-07,98.94647333333334,98.54533
KE009,Mandera,2023-08,100.05166666666666,97.87537
KE009,Mandera,2023-09,96.93566500000001,92.197655
KE009,Mandera,2023-10,241.13203133333332,96.687294
KE009,Mandera,2023-11,385.32823866666666,59.339176
KE009,Mandera,2023-12,70.09663133333333,40.626984
KE009,Mandera,2024-01,97.95057666666666,96.18344
KE009,Mandera,2024-02,96.09326666666668,88.41552
KE009,Mandera,2024-03,64.39302833333333,56.396095
KE009,Mandera,2024-04,209.4468466666667,70.33651
KE009,Mandera,2024-05,107.84393,54.27631
KE009,Mandera,2024-06,97.09707033333332,91.942566
KE009,Mandera,2024-07,102.76766199999999,98.49143
KE009,Mandera,2024-08,139.21865666666667,121.24778
KE009,Mandera,2024-09,97.684828,95.71164
KE009,Mandera,2024-10,46.963225,33.930725
KE009,Mandera,2024-11,86.639745,76.16388
KE009,Mandera,2024-12,57.85870166666667,37.118618
KE009,Mandera,2025-01,95.68616033333335,95.233986
KE009,Mandera,2025-02,89.45767833333333,80.307755
KE009,Mandera,2025-03,155.63673666666668,82.50094
KE009,Mandera,2025-04,122.52797666666667,80.01466
KE009,Mandera,2025-05,99.22496133333334,59.58457
KE009,Mandera,2025-06,97.16599333333333,93.5898
KE009,Mandera,2025-07,96.21221333333334,93.44289
KE009,Mandera,2025-08,96.34886,94.871376
KE009,Mandera,2025-09,96.01397333333334,91.09732
KE009,Mandera,2025-10,66.252162,50.258476
KE009,Mandera,2025-11,33.446132999999996,29.440475
KE009,Mandera,2025-12,78.47809133333332,45.222134
KE009,Mandera,2026-01,95.52261833333334,95.061455
KE009,Mandera,2026-02,98.80313000000001,91.55495
KE009,Mandera,2026-03,270.9149,184.6112
KE009,Mandera,2026-04,103.80646866666666,98.158066
KE009,Mandera,2026-05,115.054214,115.054214
KE010,Marsabit,2006-01,73.95096111111111,65.39765
KE010,Marsabit,2006-02,94.17582033333333,60.889633
KE010,Marsabit,2006-03,86.93260333333333,65.40391
KE010,Marsabit,2006-04,137.25620511111111,40.947006
KE010,Marsabit,2006-05,89.472893,62.508457
KE010,Marsabit,2006-06,90.80281822222223,76.38543
KE010,Marsabit,2006-07,91.09835144444445,80.26489
KE010,Marsabit,2006-08,131.73462777777777,96.01152
KE010,Marsabit,2006-09,101.19109277777778,86.34939
KE010,Marsabit,2006-10,167.5989943333333,60.199593
KE010,Marsabit,2006-11,154.1513737777778,57.569294
KE010,Marsabit,2006-12,178.6353811111111,48.38266
KE010,Marsabit,2007-01,84.60147766666667,65.98744
KE010,Marsabit,2007-02,93.28782622222222,63.966156
KE010,Marsabit,2007-03,88.83147011111112,33.45012
KE010,Marsabit,2007-04,104.44813444444445,28.08689
KE010,Marsabit,2007-05,99.64605355555555,63.84822
KE010,Marsabit,2007-06,148.44470666666666,96.63226
KE010,Marsabit,2007-07,134.25472611111113,96.328384
KE010,Marsabit,2007-08,128.92807333333334,98.97127
KE010,Marsabit,2007-09,112.2252961111111,93.98221
KE010,Marsabit,2007-10,94.071349,68.24767
KE010,Marsabit,2007-11,83.543633,35.01281
KE010,Marsabit,2007-12,54.59796055555555,36.19542
KE010,Marsabit,2008-01,104.67133855555556,71.989456
KE010,Marsabit,2008-02,76.27206755555557,59.105873
KE010,Marsabit,2008-03,94.44399766666668,64.33424
KE010,Marsabit,2008-04,96.34095766666667,31.25142
KE010,Marsabit,2008-05,55.696661999999996,30.335129
KE010,Marsabit,2008-06,99.034576,82.92115
KE010,Marsabit,2008-07,91.78728755555557,74.70198
KE010,Marsabit,2008-08,95.19299266666667,88.35617
KE010,Marsabit,2008-09,104.24151222222223,88.5857
KE010,Marsabit,2008-10,98.91642666666667,73.07651
KE010,Marsabit,2008-11,76.75882633333333,27.702847
KE010,Marsabit,2008-12,50.774400666666665,33.253384
KE010,Marsabit,2009-01,97.80256944444444,64.73847
KE010,Marsabit,2009-02,80.75945777777777,69.22189
KE010,Marsabit,2009-03,65.25987544444445,47.19459
KE010,Marsabit,2009-04,61.182616,32.605946
KE010,Marsabit,2009-05,95.70411777777777,41.086884
KE010,Marsabit,2009-06,96.16497444444445,93.39539
KE010,Marsabit,2009-07,88.30348322222223,77.88079
KE010,Marsabit,2009-08,93.72902500000001,88.35617
KE010,Marsabit,2009-09,96.18472722222222,83.97792
KE010,Marsabit,2009-10,118.20904622222221,70.34933
KE010,Marsabit,2009-11,61.39930799999999,29.732758
KE010,Marsabit,2009-12,109.86546222222222,57.35816
KE010,Marsabit,2010-01,121.76365277777778,70.427666
KE010,Marsabit,2010-02,124.892375,75.69399
KE010,Marsabit,2010-03,174.09347666666667,112.64032
KE010,Marsabit,2010-04,71.980182,46.769978
KE010,Marsabit,2010-05,101.61653866666667,54.048573
KE010,Marsabit,2010-06,95.03907466666666,82.92115
KE010,Marsabit,2010-07,97.236181,80.82658
KE010,Marsabit,2010-08,95.67406155555555,91.438354
KE010,Marsabit,2010-09,95.56060577777777,84.393036
KE010,Marsabit,2010-10,76.236648,61.517982
KE010,Marsabit,2010-11,47.82456977777778,36.689
KE010,Marsabit,2010-12,54.28447933333334,33.018024
KE010,Marsabit,2011-01,76.6807888888889,64.98132
KE010,Marsabit,2011-02,96.2616488888889,66.6513
KE010,Marsabit,2011-03,65.17493966666667,29.021477
KE010,Marsabit,2011-04,44.690651111111116,20.314861
KE010,Marsabit,2011-05,67.64861555555555,29.84876
KE010,Marsabit,2011-06,103.428034,82.92115
KE010,Marsabit,2011-07,108.81780255555556,86.181305
KE010,Marsabit,2011-08,97.26016,90.60779
KE010,Marsabit,2011-09,102.96657444444445,92.49493
KE010,Marsabit,2011-10,195.283785,85.95343
KE010,Marsabit,2011-11,318.25958444444444,110.51911
KE010,Marsabit,2011-12,91.18901422222223,46.43452
KE010,Marsabit,2012-01,70.91031266666667,64.73847
KE010,Marsabit,2012-02,76.03147733333333,70.0153
KE010,Marsabit,2012-03,62.68011355555556,28.806242
KE010,Marsabit,2012-04,132.996603,51.399117
KE010,Marsabit,2012-05,135.6276988888889,74.7315
KE010,Marsabit,2012-06,90.279786,81.25
KE010,Marsabit,2012-07,108.00713266666666,88.79842
KE010,Marsabit,2012-08,105.98148011111113,94.520546
KE010,Marsabit,2012-09,106.73867844444445,96.98138
KE010,Marsabit,2012-10,137.06290666666666,69.07527
KE010,Marsabit,2012-11,81.15138266666666,35.422043
KE010,Marsabit,2012-12,146.1213141111111,61.697803
KE010,Marsabit,2013-01,102.14680433333334,79.93732
KE010,Marsabit,2013-02,75.11305155555556,63.79032
KE010,Marsabit,2013-03,163.73482311111113,56.31645
KE010,Marsabit,2013-04,169.04341333333335,66.23778
KE010,Marsabit,2013-05,78.09101055555556,51.040394
KE010,Marsabit,2013-06,94.4452411111111,67.3989
KE010,Marsabit,2013-07,108.4139088888889,87.10437
KE010,Marsabit,2013-08,95.7483318888889,82.19178
KE010,Marsabit,2013-09,112.79742066666667,93.038925
KE010,Marsabit,2013-10,91.59768388888888,48.69346
KE010,Marsabit,2013-11,142.94438577777777,49.410618
KE010,Marsabit,2013-12,56.427680111111115,36.61571
KE010,Marsabit,2014-01,72.194005,68.31192
KE010,Marsabit,2014-02,116.46572177777779,70.078186
KE010,Marsabit,2014-03,117.36499244444445,47.362206
KE010,Marsabit,2014-04,67.80399666666666,23.001095
KE010,Marsabit,2014-05,97.8095301111111,56.625576
KE010,Marsabit,2014-06,90.737835,79.38093
KE010,Marsabit,2014-07,107.18026,71.52318
KE010,Marsabit,2014-08,109.59041822222223,84.246574
KE010,Marsabit,2014-09,95.41232933333333,79.509834
KE010,Marsabit,2014-10,85.45508311111111,47.41427
KE010,Marsabit,2014-11,84.99502244444446,39.65885
KE010,Marsabit,2014-12,83.03835944444444,61.28623
KE010,Marsabit,2015-01,74.69813644444444,72.03947
KE010,Marsabit,2015-02,76.41171233333334,64.702065
KE010,Marsabit,2015-03,60.552081111111114,46.40137
KE010,Marsabit,2015-04,149.25232122222224,43.727356
KE010,Marsabit,2015-05,84.41064522222223,45.899628
KE010,Marsabit,2015-06,91.61599844444444,77.1343
KE010,Marsabit,2015-07,92.21335400000001,71.40989
KE010,Marsabit,2015-08,96.2843971111111,83.21917
KE010,Marsabit,2015-09,95.20154222222222,83.78455
KE010,Marsabit,2015-10,92.93589688888888,38.990112
KE010,Marsabit,2015-11,131.894481,61.912895
KE010,Marsabit,2015-12,128.2290018888889,53.242397
KE010,Marsabit,2016-01,86.3113348888889,77.96052
KE010,Marsabit,2016-02,89.11057511111112,77.36188
KE010,Marsabit,2016-03,66.20439244444444,28.007835
KE010,Marsabit,2016-04,148.61600055555556,102.764145
KE010,Marsabit,2016-05,80.00198655555556,46.266834
KE010,Marsabit,2016-06,101.37348822222222,88.25677
KE010,Marsabit,2016-07,90.08271177777777,72.19461
KE010,Marsabit,2016-08,90.65961044444445,81.943954
KE010,Marsabit,2016-09,92.83420766666667,81.21973
KE010,Marsabit,2016-10,68.87897011111112,45.067207
KE010,Marsabit,2016-11,82.34635766666666,41.577824
KE010,Marsabit,2016-12,66.31113355555556,53.284454
KE010,Marsabit,2017-01,85.07605933333333,72.01556
KE010,Marsabit,2017-02,116.55545544444446,63.727444
KE010,Marsabit,2017-03,57.612508444444444,39.531956
KE010,Marsabit,2017-04,71.05141311111112,26.325617
KE010,Marsabit,2017-05,113.56511444444445,53.977966
KE010,Marsabit,2017-06,89.40570488888889,70.3944
KE010,Marsabit,2017-07,121.76045544444443,94.95095
KE010,Marsabit,2017-08,102.320879,96.01786
KE010,Marsabit,2017-09,109.64703166666666,82.07467
KE010,Marsabit,2017-10,169.33718122222223,66.913536
KE010,Marsabit,2017-11,108.27071666666667,35.657143
KE010,Marsabit,2017-12,50.708067444444445,33.572803
KE010,Marsabit,2018-01,69.56053988888888,65.74458
KE010,Marsabit,2018-02,120.29529377777777,87.44414
KE010,Marsabit,2018-03,219.95038333333335,52.94522
KE010,Marsabit,2018-04,198.673856,109.05236
KE010,Marsabit,2018-05,126.66593400000001,69.91525
KE010,Marsabit,2018-06,111.86328177777779,99.283585
KE010,Marsabit,2018-07,100.39482955555555,69.93377
KE010,Marsabit,2018-08,98.14335566666666,83.21917
KE010,Marsabit,2018-09,108.24089333333333,88.84381
KE010,Marsabit,2018-10,90.09999488888889,57.849483
KE010,Marsabit,2018-11,61.47194066666667,27.85587
KE010,Marsabit,2018-12,164.55674444444446,63.19149
KE010,Marsabit,2019-01,75.23039511111111,69.59248
KE010,Marsabit,2019-02,84.56941499999999,73.64441
KE010,Marsabit,2019-03,67.98216244444444,40.436394
KE010,Marsabit,2019-04,82.39241966666667,28.168423
KE010,Marsabit,2019-05,90.65254844444445,31.779661
KE010,Marsabit,2019-06,113.84770222222222,83.63302
KE010,Marsabit,2019-07,112.2422671111111,92.59743
KE010,Marsabit,2019-08,99.53610155555556,86.30138
KE010,Marsabit,2019-09,103.850214,80.36477
KE010,Marsabit,2019-10,261.8347266666667,107.62887
KE010,Marsabit,2019-11,169.5222588888889,46.055435
KE010,Marsabit,2019-12,158.5011188888889,75.48723
KE010,Marsabit,2020-01,112.95160166666668,77.43637
KE010,Marsabit,2020-02,96.21889233333334,72.31037
KE010,Marsabit,2020-03,153.57503444444444,98.23683
KE010,Marsabit,2020-04,156.1993,35.00747
KE010,Marsabit,2020-05,86.417671,59.85312
KE010,Marsabit,2020-06,106.93356322222222,95.07071
KE010,Marsabit,2020-07,118.58104322222223,87.10437
KE010,Marsabit,2020-08,110.16342222222221,94.20222
KE010,Marsabit,2020-09,116.94079655555555,100.92886
KE010,Marsabit,2020-10,142.5595952222222,55.999557
KE010,Marsabit,2020-11,61.61927744444444,38.909386
KE010,Marsabit,2020-12,109.74746588888888,50.9224
KE010,Marsabit,2021-01,77.85736211111112,68.94146
KE010,Marsabit,2021-02,97.51104655555555,68.67709
KE010,Marsabit,2021-03,66.6221691111111,33.812134
KE010,Marsabit,2021-04,70.83181477777778,37.747807
KE010,Marsabit,2021-05,129.378494,53.984577
KE010,Marsabit,2021-06,88.673406,70.3944
KE010,Marsabit,2021-07,97.24038622222221,79.257126
KE010,Marsabit,2021-08,92.48966866666666,85.136566
KE010,Marsabit,2021-09,109.89868666666666,100.47598
KE010,Marsabit,2021-10,64.95124522222221,43.82916
KE010,Marsabit,2021-11,64.83522944444445,41.141945
KE010,Marsabit,2021-12,73.548766,40.835426
KE010,Marsabit,2022-01,119.30482266666667,78.23433
KE010,Marsabit,2022-02,78.89369288888889,63.88464
KE010,Marsabit,2022-03,63.046593666666666,54.046448
KE010,Marsabit,2022-04,99.33104377777778,27.725914
KE010,Marsabit,2022-05,79.33152733333333,45.532436
KE010,Marsabit,2022-06,91.04169555555556,77.1343
KE010,Marsabit,2022-07,90.84018888888889,69.13908
KE010,Marsabit,2022-08,99.57860355555556,91.7846
KE010,Marsabit,2022-09,106.05624277777777,91.491516
KE010,Marsabit,2022-10,102.8609461111111,60.399754
KE010,Marsabit,2022-11,57.331044777777784,46.910534
KE010,Marsabit,2022-12,83.8603711111111,62.248844
KE010,Marsabit,2023-01,76.24911066666667,70.7196
KE010,Marsabit,2023-02,73.14910066666667,62.72139
KE010,Marsabit,2023-03,197.1567958888889,58.493793
KE010,Marsabit,2023-04,181.27092022222223,37.747807
KE010,Marsabit,2023-05,84.26514744444445,37.086903
KE010,Marsabit,2023-06,90.7874591111111,77.68403
KE010,Marsabit,2023-07,88.42810222222222,72.97934
KE010,Marsabit,2023-08,93.174474,85.969475
KE010,Marsabit,2023-09,95.73366222222222,82.92961
KE010,Marsabit,2023-10,223.96941222222222,84.72313
KE010,Marsabit,2023-11,225.54167044444446,44.406494
KE010,Marsabit,2023-12,73.55179166666667,34.34614
KE010,Marsabit,2024-01,98.61773866666667,68.79764
KE010,Marsabit,2024-02,142.49910888888888,75.53519
KE010,Marsabit,2024-03,72.00274666666667,46.52621
KE010,Marsabit,2024-04,215.93912,41.98526
KE010,Marsabit,2024-05,113.72833177777778,44.430843
KE010,Marsabit,2024-06,89.174719,73.389915
KE010,Marsabit,2024-07,112.41163733333333,89.44123
KE010,Marsabit,2024-08,121.22108833333333,96.56897
KE010,Marsabit,2024-09,106.39643,88.46117
KE010,Marsabit,2024-10,109.13904644444445,43.70293
KE010,Marsabit,2024-11,144.08262355555556,66.923676
KE010,Marsabit,2024-12,45.633164111111114,31.387297
KE010,Marsabit,2025-01,72.12993444444444,64.73847
KE010,Marsabit,2025-02,66.93639066666667,58.980106
KE010,Marsabit,2025-03,146.81645444444445,77.35502
KE010,Marsabit,2025-04,115.69318133333334,37.84254
KE010,Marsabit,2025-05,97.99952044444444,49.901627
KE010,Marsabit,2025-06,85.43599644444446,71.14329
KE010,Marsabit,2025-07,82.54774911111112,70.62516
KE010,Marsabit,2025-08,122.93587777777778,85.174095
KE010,Marsabit,2025-09,115.67689433333334,78.49839
KE010,Marsabit,2025-10,171.47687155555553,76.35922
KE010,Marsabit,2025-11,35.32228766666666,25.653574
KE010,Marsabit,2025-12,121.63410444444445,41.860935
KE010,Marsabit,2026-01,69.46545222222223,64.73847
KE010,Marsabit,2026-02,124.9742138888889,68.45276
KE010,Marsabit,2026-03,250.4401533333333,174.65048
KE010,Marsabit,2026-04,88.19006822222222,40.89649
KE010,Marsabit,2026-05,78.68929666666666,69.19412
KE012,Meru,2006-01,71.5329335,57.46687
KE012,Meru,2006-02,100.18574766666666,48.794643
KE012,Meru,2006-03,71.40250433333334,31.816956
KE012,Meru,2006-04,120.93378733333333,46.51933
KE012,Meru,2006-05,115.85772333333334,57.873066
KE012,Meru,2006-06,88.6136675,67.37716
KE012,Meru,2006-07,81.27378933333334,70.694336
KE012,Meru,2006-08,147.72223333333332,96.90259
KE012,Meru,2006-09,110.78919983333333,97.017265
KE012,Meru,2006-10,122.23815833333333,81.8799
KE012,Meru,2006-11,148.45009566666667,106.45873
KE012,Meru,2006-12,223.60613916666662,77.65669
KE012,Meru,2007-01,103.672421,72.74066
KE012,Meru,2007-02,82.92579066666667,58.29493
KE012,Meru,2007-03,89.806899,52.764267
KE012,Meru,2007-04,80.057665,25.157598
KE012,Meru,2007-05,119.12761166666667,63.56391
KE012,Meru,2007-06,130.7987775,106.127205
KE012,Meru,2007-07,124.90292749999999,89.7663
KE012,Meru,2007-08,107.21032000000001,72.96296
KE012,Meru,2007-09,115.17021066666666,96.95948
KE012,Meru,2007-10,103.04019616666666,61.121147
KE012,Meru,2007-11,68.7966035,46.68726
KE012,Meru,2007-12,64.06874366666666,53.292686
KE012,Meru,2008-01,140.78604466666667,38.406883
KE012,Meru,2008-02,59.48011866666667,50.137615
KE012,Meru,2008-03,102.18094066666667,49.332684
KE012,Meru,2008-04,73.70017316666666,19.024345
KE012,Meru,2008-05,40.30849,25.125563
KE012,Meru,2008-06,83.80473383333333,62.934708
KE012,Meru,2008-07,90.85698500000001,72.84529
KE012,Meru,2008-08,74.25448116666666,65.8824
KE012,Meru,2008-09,103.29220166666666,89.94121
KE012,Meru,2008-10,139.9622225,65.033295
KE012,Meru,2008-11,83.286548,44.93016
KE012,Meru,2008-12,41.754692166666665,27.717173
KE012,Meru,2009-01,143.93061833333334,76.89575
KE012,Meru,2009-02,76.166904,53.072254
KE012,Meru,2009-03,47.469321666666666,28.230711
KE012,Meru,2009-04,53.16353016666667,21.559921
KE012,Meru,2009-05,124.4939185,58.991272
KE012,Meru,2009-06,78.86579933333333,64.53581
KE012,Meru,2009-07,74.0568225,63.25282
KE012,Meru,2009-08,77.301206,65.00166
KE012,Meru,2009-09,83.8896925,68.11484
KE012,Meru,2009-10,153.60438166666668,98.55486
KE012,Meru,2009-11,60.791688,33.39619
KE012,Meru,2009-12,110.21171833333334,79.743286
KE012,Meru,2010-01,118.5937705,62.801933
KE012,Meru,2010-02,228.07451166666667,98.56764
KE012,Meru,2010-03,195.44015666666667,79.45841
KE012,Meru,2010-04,89.61961533333333,43.308422
KE012,Meru,2010-05,96.6646875,69.823654
KE012,Meru,2010-06,85.76703400000001,67.579094
KE012,Meru,2010-07,111.61063850000001,87.48648
KE012,Meru,2010-08,111.398395,94.46328
KE012,Meru,2010-09,81.65461833333333,68.65065
KE012,Meru,2010-10,68.5392935,38.018726
KE012,Meru,2010-11,68.43141533333333,41.927235
KE012,Meru,2010-12,40.482219666666666,32.532448
KE012,Meru,2011-01,60.866982,44.26834
KE012,Meru,2011-02,90.96148216666666,55.764103
KE012,Meru,2011-03,70.67532200000001,37.762142
KE012,Meru,2011-04,65.2217335,15.420162
KE012,Meru,2011-05,98.504615,65.57249
KE012,Meru,2011-06,115.689528,99.753204
KE012,Meru,2011-07,103.537415,87.93104
KE012,Meru,2011-08,146.60058666666666,90.66436
KE012,Meru,2011-09,126.00439916666666,97.017265
KE012,Meru,2011-10,141.27952333333334,46.36075
KE012,Meru,2011-11,145.12825,92.33243
KE012,Meru,2011-12,91.10343133333333,30.06528
KE012,Meru,2012-01,46.6292885,41.128014
KE012,Meru,2012-02,77.369494,56.29496
KE012,Meru,2012-03,34.68819633333333,20.333462
KE012,Meru,2012-04,121.54803133333333,59.888798
KE012,Meru,2012-05,125.93025833333333,91.47569
KE012,Meru,2012-06,119.46522333333333,86.08484
KE012,Meru,2012-07,103.41497183333333,91.4862
KE012,Meru,2012-08,108.29560233333332,79.672874
KE012,Meru,2012-09,97.11190133333334,76.15199
KE012,Meru,2012-10,149.30107283333334,63.061047
KE012,Meru,2012-11,82.17942683333334,40.960316
KE012,Meru,2012-12,130.46296933333335,59.371716
KE012,Meru,2013-01,91.30138766666668,68.902855
KE012,Meru,2013-02,56.45838333333333,43.373016
KE012,Meru,2013-03,129.344132,51.894062
KE012,Meru,2013-04,142.352037,29.139507
KE012,Meru,2013-05,38.666771000000004,22.773628
KE012,Meru,2013-06,99.33346566666667,67.98295
KE012,Meru,2013-07,94.43230266666667,82.726295
KE012,Meru,2013-08,79.950513,62.27258
KE012,Meru,2013-09,110.81600050000002,85.003624
KE012,Meru,2013-10,49.54359516666667,28.029469
KE012,Meru,2013-11,87.25195783333334,46.53779
KE012,Meru,2013-12,74.725882,38.12777
KE012,Meru,2014-01,43.320579333333335,39.267662
KE012,Meru,2014-02,134.621105,60.31261
KE012,Meru,2014-03,139.66979533333333,38.695232
KE012,Meru,2014-04,71.30659316666667,18.555605
KE012,Meru,2014-05,57.92064466666667,34.322975
KE012,Meru,2014-06,110.04501749999999,103.541885
KE012,Meru,2014-07,87.6801625,66.15375
KE012,Meru,2014-08,166.73985083333332,72.94079
KE012,Meru,2014-09,100.10819066666666,75.48222
KE012,Meru,2014-10,79.70236433333334,40.485756
KE012,Meru,2014-11,85.66659,49.81217
KE012,Meru,2014-12,78.594865,59.56355
KE012,Meru,2015-01,55.940712166666664,49.596943
KE012,Meru,2015-02,80.34777466666667,57.156693
KE012,Meru,2015-03,66.38057783333333,31.510813
KE012,Meru,2015-04,166.47947,122.32715
KE012,Meru,2015-05,84.73991983333333,57.100975
KE012,Meru,2015-06,82.12139333333333,70.34483
KE012,Meru,2015-07,106.54091833333332,84.25301
KE012,Meru,2015-08,80.40963683333332,57.529556
KE012,Meru,2015-09,75.79753783333334,59.876762
KE012,Meru,2015-10,107.09854233333334,43.63653
KE012,Meru,2015-11,139.05917666666667,121.82528
KE012,Meru,2015-12,131.9222215,43.366917
KE012,Meru,2016-01,113.80388333333333,91.5289
KE012,Meru,2016-02,89.01379966666667,65.45744
KE012,Meru,2016-03,70.30980966666667,22.38806
KE012,Meru,2016-04,107.428275,70.54438
KE012,Meru,2016-05,70.1554185,46.325306
KE012,Meru,2016-06,92.81225599999999,86.49316
KE012,Meru,2016-07,83.21165883333333,72.39705
KE012,Meru,2016-08,78.13520166666667,68.72312
KE012,Meru,2016-09,89.277866,78.49468
KE012,Meru,2016-10,33.643643000000004,18.204475
KE012,Meru,2016-11,113.18441233333334,60.216568
KE012,Meru,2016-12,48.267846999999996,38.472523
KE012,Meru,2017-01,42.943429,36.78589
KE012,Meru,2017-02,108.623215,87.57043
KE012,Meru,2017-03,36.331623666666665,25.45225
KE012,Meru,2017-04,48.384975499999996,38.23929
KE012,Meru,2017-05,86.01441,49.02618
KE012,Meru,2017-06,77.85121583333334,58.49226
KE012,Meru,2017-07,89.320065,76.51612
KE012,Meru,2017-08,98.52620433333334,92.2359
KE012,Meru,2017-09,94.77043366666668,73.22553
KE012,Meru,2017-10,115.28088600000001,51.32921
KE012,Meru,2017-11,93.84354983333333,34.94638
KE012,Meru,2017-12,33.15191866666667,27.672544
KE012,Meru,2018-01,45.00637633333333,38.868942
KE012,Meru,2018-02,56.18419633333334,46.8548
KE012,Meru,2018-03,295.43785166666663,103.94287
KE012,Meru,2018-04,203.949895,131.71095
KE012,Meru,2018-05,174.32913666666664,111.36322
KE012,Meru,2018-06,174.91448,108.87504
KE012,Meru,2018-07,119.37459916666666,81.22595
KE012,Meru,2018-08,78.39137916666667,64.195335
KE012,Meru,2018-09,127.16542333333332,99.12267
KE012,Meru,2018-10,50.41980083333333,40.23731
KE012,Meru,2018-11,63.40178933333333,53.217716
KE012,Meru,2018-12,166.05435916666667,45.95619
KE012,Meru,2019-01,104.58776166666667,68.59179
KE012,Meru,2019-02,107.3513615,60.32074
KE012,Meru,2019-03,36.32003983333333,21.801722
KE012,Meru,2019-04,64.54130200000002,12.285874
KE012,Meru,2019-05,102.45654666666667,79.73841
KE012,Meru,2019-06,136.92520900000002,98.97325
KE012,Meru,2019-07,87.90400916666665,74.768845
KE012,Meru,2019-08,88.27979016666666,75.284805
KE012,Meru,2019-09,125.35485083333333,109.53128
KE012,Meru,2019-10,272.74004833333333,173.09001
KE012,Meru,2019-11,178.15239333333332,118.42991
KE012,Meru,2019-12,207.80360916666666,79.314445
KE012,Meru,2020-01,215.64197166666668,103.09872
KE012,Meru,2020-02,191.75309333333334,84.35853
KE012,Meru,2020-03,149.65738583333334,53.071995
KE012,Meru,2020-04,209.00064333333333,56.31534
KE012,Meru,2020-05,105.31372833333334,73.919075
KE012,Meru,2020-06,132.85618666666667,107.42705
KE012,Meru,2020-07,111.67879633333332,91.06388
KE012,Meru,2020-08,130.66471483333333,90.30764
KE012,Meru,2020-09,136.274347,94.889946
KE012,Meru,2020-10,76.56384233333334,50.807274
KE012,Meru,2020-11,83.53894066666668,26.821598
KE012,Meru,2020-12,74.09696516666666,34.856194
KE012,Meru,2021-01,86.35520383333333,58.219593
KE012,Meru,2021-02,100.45097166666666,66.64307
KE012,Meru,2021-03,62.77391016666667,47.446
KE012,Meru,2021-04,75.856477,38.75617
KE012,Meru,2021-05,181.0274883333333,80.43147
KE012,Meru,2021-06,76.8941105,58.290333
KE012,Meru,2021-07,96.08691666666668,87.4062
KE012,Meru,2021-08,75.70863766666666,62.176163
KE012,Meru,2021-09,91.99778500000001,77.29059
KE012,Meru,2021-10,57.92771366666667,36.92843
KE012,Meru,2021-11,63.911729666666666,29.75873
KE012,Meru,2021-12,175.35184733333335,73.90965
KE012,Meru,2022-01,98.87327599999999,61.647766
KE012,Meru,2022-02,87.93583216666667,55.459763
KE012,Meru,2022-03,46.444522166666665,26.437595
KE012,Meru,2022-04,68.96796833333333,16.259775
KE012,Meru,2022-05,45.1011095,25.748688
KE012,Meru,2022-06,79.801085,62.194305
KE012,Meru,2022-07,102.27109266666668,80.72145
KE012,Meru,2022-08,124.84721266666666,116.87332
KE012,Meru,2022-09,105.88400166666668,75.21432
KE012,Meru,2022-10,39.309160166666665,25.877836
KE012,Meru,2022-11,100.31279599999999,69.76499
KE012,Meru,2022-12,87.50972816666666,59.204857
KE012,Meru,2023-01,77.59305566666667,67.72149
KE012,Meru,2023-02,54.24856283333333,44.31807
KE012,Meru,2023-03,117.20046416666666,41.864117
KE012,Meru,2023-04,191.35716749999997,86.708
KE012,Meru,2023-05,55.30993833333333,45.40721
KE012,Meru,2023-06,122.80798233333333,104.328064
KE012,Meru,2023-07,118.87153,99.37632
KE012,Meru,2023-08,93.36202099999998,78.826546
KE012,Meru,2023-09,101.59947,86.08844
KE012,Meru,2023-10,138.81095266666668,64.97216
KE012,Meru,2023-11,175.87038166666665,126.39891
KE012,Meru,2023-12,79.54702383333334,33.897648
KE012,Meru,2024-01,137.27530549999997,63.135113
KE012,Meru,2024-02,240.31424166666667,121.81252
KE012,Meru,2024-03,44.741914666666666,26.284521
KE012,Meru,2024-04,190.51984166666668,54.76955
KE012,Meru,2024-05,127.0308425,69.16248
KE012,Meru,2024-06,77.70609933333333,54.38636
KE012,Meru,2024-07,105.275775,94.12873
KE012,Meru,2024-08,97.22119733333334,88.06446
KE012,Meru,2024-09,79.01118066666668,60.814434
KE012,Meru,2024-10,48.32411083333333,26.24516
KE012,Meru,2024-11,131.40737633333333,106.579544
KE012,Meru,2024-12,56.807167,32.634113
KE012,Meru,2025-01,74.81858316666667,41.153164
KE012,Meru,2025-02,67.4651815,54.79535
KE012,Meru,2025-03,162.303195,47.09713
KE012,Meru,2025-04,131.94349166666666,87.54889
KE012,Meru,2025-05,77.26436033333333,43.5204
KE012,Meru,2025-06,96.35881666666667,84.137314
KE012,Meru,2025-07,89.59321833333333,60.1627
KE012,Meru,2025-08,122.77490999999999,105.3916
KE012,Meru,2025-09,104.89097933333333,91.28862
KE012,Meru,2025-10,91.66744249999999,34.667496
KE012,Meru,2025-11,39.908364,33.219753
KE012,Meru,2025-12,94.62667866666668,48.450108
