pcode,county,year_month,rfq_mean,rfq_min,price_beans,price_maize,conflict_events,conflict_fatalities,mpi,vulnerability_tier,total_population,date,is_high_vuln,year,cpi,real_price_maize,real_price_beans,dprice_maize,drfq,dconflict,pev_period
KE010,Marsabit,2011-09,102.96657444444445,92.49493,,62.22,0,0,0.3466,High,459767,2011-09-01,True,2011,114.0,54.58,,5.184043168240504,5.706414444444448,0.0,0
KE010,Marsabit,2012-01,70.91031266666667,64.73847,,50.9,4,7,0.3466,High,459767,2012-01-01,True,2012,124.5,40.88,,-25.100769512641985,-32.05626177777778,4.0,0
KE010,Marsabit,2012-02,76.03147733333333,70.0153,,44.1,0,0,0.3466,High,459767,2012-02-01,True,2012,124.5,35.42,,-13.35616438356164,5.121164666666658,-4.0,0
KE010,Marsabit,2012-03,62.68011355555556,28.806242,,49.12,0,0,0.3466,High,459767,2012-03-01,True,2012,124.5,39.45,,11.377752682100507,-13.35136377777777,0.0,0
KE010,Marsabit,2012-04,132.996603,51.399117,,50.54,0,0,0.3466,High,459767,2012-04-01,True,2012,124.5,40.59,,2.889733840304176,70.31648944444444,0.0,0
KE010,Marsabit,2012-05,135.6276988888889,74.7315,,44.5,1,3,0.3466,High,459767,2012-05-01,True,2012,124.5,35.74,,-11.948755851194882,2.6310958888888933,1.0,0
KE010,Marsabit,2012-06,90.279786,81.25,,52.94,0,0,0.3466,High,459767,2012-06-01,True,2012,124.5,42.52,,18.97034135422495,-45.347912888888885,-1.0,0
KE010,Marsabit,2012-07,108.00713266666666,88.79842,,50.12,0,0,0.3466,High,459767,2012-07-01,True,2012,124.5,40.26,,-5.315145813734723,17.727346666666662,0.0,0
KE010,Marsabit,2012-08,105.98148011111113,94.520546,,51.6,0,0,0.3466,High,459767,2012-08-01,True,2012,124.5,41.45,,2.9557873820168945,-2.0256525555555385,0.0,0
KE010,Marsabit,2012-09,106.73867844444445,96.98138,,51.2,0,0,0.3466,High,459767,2012-09-01,True,2012,124.5,41.12,,-0.7961399276236514,0.7571983333333208,0.0,0
KE010,Marsabit,2012-10,137.06290666666666,69.07527,,51.7,0,0,0.3466,High,459767,2012-10-01,True,2012,124.5,41.53,,0.9970817120622755,30.324228222222217,0.0,0
KE010,Marsabit,2012-11,81.15138266666666,35.422043,,51.8,0,0,0.3466,High,459767,2012-11-01,True,2012,124.5,41.61,,0.1926318324102949,-55.911524,0.0,0
KE010,Marsabit,2012-12,146.1213141111111,61.697803,,50.4,0,0,0.3466,High,459767,2012-12-01,True,2012,124.5,40.48,,-2.7156933429464125,64.96993144444444,0.0,0
KE010,Marsabit,2013-01,102.14680433333334,79.93732,,53.4,0,0,0.3466,High,459767,2013-01-01,True,2013,132.9,40.18,,-0.7411067193675791,-43.97450977777777,0.0,0
KE010,Marsabit,2013-02,75.11305155555556,63.79032,,47.5,0,0,0.3466,High,459767,2013-02-01,True,2013,132.9,35.74,,-11.050273768043795,-27.033752777777778,0.0,0
KE010,Marsabit,2013-04,169.04341333333335,66.23778,,47.6,0,0,0.3466,High,459767,2013-04-01,True,2013,132.9,35.82,,0.22383883603804833,93.93036177777779,0.0,0
KE010,Marsabit,2013-05,78.09101055555556,51.040394,,50.3,1,1,0.3466,High,459767,2013-05-01,True,2013,132.9,37.85,,5.667225013958688,-90.95240277777779,1.0,0
KE010,Marsabit,2013-06,94.4452411111111,67.3989,,45.0,2,4,0.3466,High,459767,2013-06-01,True,2013,132.9,33.86,,-10.541611624834879,16.354230555555546,1.0,0
KE010,Marsabit,2013-07,108.4139088888889,87.10437,,50.5,1,24,0.3466,High,459767,2013-07-01,True,2013,132.9,38.0,,12.226816302421728,13.968667777777796,-1.0,0
KE010,Marsabit,2013-08,95.7483318888889,82.19178,,50.4,10,20,0.3466,High,459767,2013-08-01,True,2013,132.9,37.92,,-0.21052631578947212,-12.665576999999999,9.0,0
KE010,Marsabit,2013-09,112.79742066666668,93.038925,,43.75,0,0,0.3466,High,459767,2013-09-01,True,2013,132.9,32.92,,-13.185654008438819,17.049088777777783,-10.0,0
KE010,Marsabit,2013-10,91.59768388888888,48.69346,,52.38,0,0,0.3466,High,459767,2013-10-01,True,2013,132.9,39.41,,19.714459295261232,-21.1997367777778,0.0,0
KE010,Marsabit,2013-11,142.94438577777777,49.410618,,55.34,4,29,0.3466,High,459767,2013-11-01,True,2013,132.9,41.64,,5.658462319208324,51.34670188888889,4.0,0
KE010,Marsabit,2013-12,56.42768011111112,36.61571,,56.77,1,0,0.3466,High,459767,2013-12-01,True,2013,132.9,42.72,,2.5936599423631135,-86.51670566666664,-3.0,0
KE010,Marsabit,2014-01,72.194005,68.31192,,53.36,1,9,0.3466,High,459767,2014-01-01,True,2014,140.7,37.92,,-11.235955056179769,15.766324888888882,0.0,0
KE010,Marsabit,2014-02,116.4657217777778,70.078186,,50.96,0,0,0.3466,High,459767,2014-02-01,True,2014,140.7,36.22,,-4.483122362869207,44.2717167777778,-1.0,0
KE010,Marsabit,2014-03,117.36499244444444,47.362206,,48.16,0,0,0.3466,High,459767,2014-03-01,True,2014,140.7,34.23,,-5.494202098288248,0.8992706666666379,0.0,0
KE010,Marsabit,2014-04,67.80399666666666,23.001095,,44.7,4,8,0.3466,High,459767,2014-04-01,True,2014,140.7,31.77,,-7.1866783523225175,-49.56099577777778,4.0,0
KE010,Marsabit,2014-05,97.8095301111111,56.625576,,46.67,0,0,0.3466,High,459767,2014-05-01,True,2014,140.7,33.17,,4.406672961913771,30.00553344444444,-4.0,0
KE010,Marsabit,2014-06,90.737835,79.38093,,51.5,0,0,0.3466,High,459767,2014-06-01,True,2014,140.7,36.6,,10.340669279469395,-7.071695111111097,0.0,0
KE010,Marsabit,2014-07,107.18026,71.52318,,49.6,0,0,0.3466,High,459767,2014-07-01,True,2014,140.7,35.25,,-3.688524590163933,16.442425,0.0,0
KE010,Marsabit,2014-08,109.59041822222224,84.246574,,53.6,0,0,0.3466,High,459767,2014-08-01,True,2014,140.7,38.1,,8.085106382978724,2.410158222222236,0.0,0
KE010,Marsabit,2014-09,95.41232933333332,79.509834,,49.1,0,0,0.3466,High,459767,2014-09-01,True,2014,140.7,34.9,,-8.398950131233606,-14.178088888888922,0.0,0
KE010,Marsabit,2014-10,85.45508311111111,47.41427,,51.2,0,0,0.3466,High,459767,2014-10-01,True,2014,140.7,36.39,,4.2693409742120325,-9.95724622222221,0.0,0
KE010,Marsabit,2014-11,84.99502244444446,39.65885,,50.7,2,6,0.3466,High,459767,2014-11-01,True,2014,140.7,36.03,,-0.9892827699917506,-0.46006066666664935,2.0,0
KE010,Marsabit,2014-12,83.03835944444444,61.28623,,48.8,0,0,0.3466,High,459767,2014-12-01,True,2014,140.7,34.68,,-3.746877601998344,-1.9566630000000202,-2.0,0
KE010,Marsabit,2015-01,74.69813644444444,72.03947,,48.9,0,0,0.3466,High,459767,2015-01-01,True,2015,147.3,33.2,,-4.2675893886966465,-8.340222999999995,0.0,0
KE010,Marsabit,2015-02,76.41171233333334,64.702065,,52.1,2,13,0.3466,High,459767,2015-02-01,True,2015,147.3,35.37,,6.536144578313241,1.7135758888888972,2.0,0
KE010,Marsabit,2015-03,60.55208111111112,46.40137,,49.4,0,0,0.3466,High,459767,2015-03-01,True,2015,147.3,33.54,,-5.173876166242575,-15.85963122222222,-2.0,0
KE010,Marsabit,2015-04,149.25232122222224,43.727356,,48.4,0,0,0.3466,High,459767,2015-04-01,True,2015,147.3,32.86,,-2.027429934406677,88.70024011111111,0.0,0
KE010,Marsabit,2015-05,84.41064522222223,45.899628,,48.8,1,2,0.3466,High,459767,2015-05-01,True,2015,147.3,33.13,,0.8216676810712142,-64.841676,1.0,0
KE010,Marsabit,2015-06,91.61599844444444,77.1343,,49.2,0,0,0.3466,High,459767,2015-06-01,True,2015,147.3,33.4,,0.8149713250829915,7.2053532222222145,-1.0,0
KE010,Marsabit,2015-07,92.213354,71.40989,,51.3,0,0,0.3466,High,459767,2015-07-01,True,2015,147.3,34.83,,4.281437125748511,0.5973555555555521,0.0,0
KE010,Marsabit,2015-08,96.2843971111111,83.21917,,50.3,1,5,0.3466,High,459767,2015-08-01,True,2015,147.3,34.15,,-1.9523399368360561,4.071043111111109,1.0,0
KE010,Marsabit,2015-09,95.20154222222222,83.78455,,51.4,0,0,0.3466,High,459767,2015-09-01,True,2015,147.3,34.89,,2.1669106881405664,-1.082854888888889,-1.0,0
KE010,Marsabit,2015-10,92.93589688888888,38.990112,,51.6,0,0,0.3466,High,459767,2015-10-01,True,2015,147.3,35.03,,0.4012611063342053,-2.265645333333339,0.0,0
KE010,Marsabit,2015-12,128.2290018888889,53.242397,,51.2,0,0,0.3466,High,459767,2015-12-01,True,2015,147.3,34.76,,-0.7707679132172518,35.29310500000001,0.0,0
KE010,Marsabit,2016-01,86.3113348888889,77.96052,,48.0,0,0,0.3466,High,459767,2016-01-01,True,2016,152.9,31.39,,-9.69505178365937,-41.917666999999994,0.0,0
KE010,Marsabit,2016-02,89.11057511111112,77.36188,,47.3,0,0,0.3466,High,459767,2016-02-01,True,2016,152.9,30.94,,-1.4335775724753086,2.799240222222224,0.0,0
KE010,Marsabit,2016-03,66.20439244444444,28.007835,,47.7,0,0,0.3466,High,459767,2016-03-01,True,2016,152.9,31.2,,0.8403361344537785,-22.90618266666668,0.0,0
KE010,Marsabit,2016-05,80.00198655555556,46.266834,,43.0,0,0,0.3466,High,459767,2016-05-01,True,2016,152.9,28.12,,-9.87179487179487,13.797594111111124,0.0,0
KE010,Marsabit,2016-06,101.37348822222222,88.25677,,43.9,0,0,0.3466,High,459767,2016-06-01,True,2016,152.9,28.71,,2.0981507823613077,21.37150166666666,0.0,0
KE010,Marsabit,2016-07,90.08271177777776,72.19461,,42.4,0,0,0.3466,High,459767,2016-07-01,True,2016,152.9,27.73,,-3.413444792755138,-11.290776444444461,0.0,0
KE010,Marsabit,2016-08,90.65961044444444,81.943954,,42.7,0,0,0.3466,High,459767,2016-08-01,True,2016,152.9,27.93,,0.7212405337179817,0.5768986666666791,0.0,0
KE010,Marsabit,2016-09,92.83420766666669,81.21973,,43.3,0,0,0.3466,High,459767,2016-09-01,True,2016,152.9,28.32,,1.3963480128893702,2.1745972222222463,0.0,0
KE010,Marsabit,2016-10,68.87897011111112,45.067207,,46.5,0,0,0.3466,High,459767,2016-10-01,True,2016,152.9,30.41,,7.379943502824848,-23.95523755555557,0.0,0
KE010,Marsabit,2016-11,82.34635766666666,41.577824,,45.8,0,0,0.3466,High,459767,2016-11-01,True,2016,152.9,29.95,,-1.5126603091088486,13.467387555555547,0.0,0
KE010,Marsabit,2016-12,66.31113355555556,53.284454,,45.5,0,0,0.3466,High,459767,2016-12-01,True,2016,152.9,29.76,,-0.6343906510851371,-16.035224111111106,0.0,0
KE010,Marsabit,2017-01,85.07605933333333,72.01556,,46.7,1,4,0.3466,High,459767,2017-01-01,True,2017,162.0,28.83,,-3.125000000000011,18.764925777777776,1.0,0
KE010,Marsabit,2017-02,116.55545544444446,63.727444,,47.0,0,0,0.3466,High,459767,2017-02-01,True,2017,162.0,29.01,,0.624349635796051,31.47939611111113,-1.0,0
KE010,Marsabit,2017-03,57.61250844444445,39.531956,,46.6,0,0,0.3466,High,459767,2017-03-01,True,2017,162.0,28.77,,-0.8273009307135593,-58.94294700000001,0.0,0
KE010,Marsabit,2017-04,71.05141311111112,26.325617,,52.9,0,0,0.3466,High,459767,2017-04-01,True,2017,162.0,32.65,,13.486270420576997,13.438904666666666,0.0,0
KE010,Marsabit,2017-05,113.56511444444445,53.977966,,47.0,0,0,0.3466,High,459767,2017-05-01,True,2017,162.0,29.01,,-11.148545176110247,42.51370133333333,0.0,0
KE010,Marsabit,2017-06,89.40570488888889,70.3944,,49.0,2,2,0.3466,High,459767,2017-06-01,True,2017,162.0,30.25,,4.274388142019991,-24.159409555555555,2.0,0
KE010,Marsabit,2017-07,121.76045544444445,94.95095,,51.0,0,0,0.3466,High,459767,2017-07-01,True,2017,162.0,31.48,,4.066115702479345,32.354750555555555,-2.0,0
KE010,Marsabit,2017-08,102.320879,96.01786,,52.0,2,5,0.3466,High,459767,2017-08-01,True,2017,162.0,32.1,,1.9695044472681111,-19.43957644444444,2.0,0
KE010,Marsabit,2017-09,109.64703166666666,82.07467,,53.0,0,0,0.3466,High,459767,2017-09-01,True,2017,162.0,32.72,,1.9314641744548222,7.326152666666658,-2.0,0
KE010,Marsabit,2017-10,169.33718122222223,66.913536,,49.0,0,0,0.3466,High,459767,2017-10-01,True,2017,162.0,30.25,,-7.548899755501215,59.690149555555564,0.0,0
KE010,Marsabit,2017-11,108.27071666666669,35.657143,,48.0,0,0,0.3466,High,459767,2017-11-01,True,2017,162.0,29.63,,-2.049586776859502,-61.06646455555554,0.0,0
KE010,Marsabit,2017-12,50.708067444444445,33.572803,,50.0,0,0,0.3466,High,459767,2017-12-01,True,2017,162.0,30.86,,4.151198110023624,-57.56264922222224,0.0,0
KE010,Marsabit,2018-01,69.56053988888888,65.74458,,52.0,1,2,0.3466,High,459767,2018-01-01,True,2018,168.7,30.82,,-0.12961762799740262,18.852472444444437,1.0,0
KE010,Marsabit,2018-02,120.29529377777776,87.44414,,53.0,0,0,0.3466,High,459767,2018-02-01,True,2018,168.7,31.42,,1.9467878001298011,50.734753888888875,-1.0,0
KE010,Marsabit,2018-03,219.95038333333332,52.94522,,52.0,0,0,0.3466,High,459767,2018-03-01,True,2018,168.7,30.82,,-1.9096117122851752,99.65508955555556,0.0,0
KE010,Marsabit,2018-04,198.673856,109.05236,,53.0,0,0,0.3466,High,459767,2018-04-01,True,2018,168.7,31.42,,1.9467878001298011,-21.27652733333332,0.0,0
KE010,Marsabit,2018-05,126.665934,69.91525,,48.0,0,0,0.3466,High,459767,2018-05-01,True,2018,168.7,28.45,,-9.452577975811593,-72.00792200000001,0.0,0
KE010,Marsabit,2018-06,111.8632817777778,99.283585,,45.0,1,4,0.3466,High,459767,2018-06-01,True,2018,168.7,26.67,,-6.256590509666071,-14.802652222222193,1.0,0
KE010,Marsabit,2018-07,100.39482955555556,69.93377,,41.0,2,5,0.3466,High,459767,2018-07-01,True,2018,168.7,24.3,,-8.886389201349832,-11.46845222222224,1.0,0
KE010,Marsabit,2018-08,98.14335566666666,83.21917,,39.0,0,0,0.3466,High,459767,2018-08-01,True,2018,168.7,23.12,,-4.855967078189294,-2.2514738888888957,-2.0,0
KE010,Marsabit,2018-09,108.24089333333332,88.84381,,41.0,1,0,0.3466,High,459767,2018-09-01,True,2018,168.7,24.3,,5.103806228373697,10.097537666666653,1.0,0
KE010,Marsabit,2018-10,90.09999488888889,57.849483,,42.0,2,10,0.3466,High,459767,2018-10-01,True,2018,168.7,24.9,,2.4691358024691246,-18.14089844444443,1.0,0
KE010,Marsabit,2018-11,61.47194066666667,27.85587,,44.0,0,0,0.3466,High,459767,2018-11-01,True,2018,168.7,26.08,,4.738955823293178,-28.628054222222218,-2.0,0
KE010,Marsabit,2018-12,164.55674444444446,63.19149,,43.0,0,0,0.3466,High,459767,2018-12-01,True,2018,168.7,25.49,,-2.2622699386503076,103.0848037777778,0.0,0
KE010,Marsabit,2019-01,75.23039511111111,69.59248,,41.0,0,0,0.3466,High,459767,2019-01-01,True,2019,175.7,23.34,,-8.434680266771277,-89.32634933333335,0.0,0
KE010,Marsabit,2019-02,84.56941499999999,73.64441,,44.0,2,10,0.3466,High,459767,2019-02-01,True,2019,175.7,25.04,,7.283633247643517,9.339019888888885,2.0,0
KE010,Marsabit,2019-03,67.98216244444444,40.436394,,47.0,0,0,0.3466,High,459767,2019-03-01,True,2019,175.7,26.75,,6.829073482428116,-16.58725255555555,-2.0,0
KE010,Marsabit,2019-04,82.39241966666667,28.168423,,49.0,1,11,0.3466,High,459767,2019-04-01,True,2019,175.7,27.89,,4.261682242990661,14.410257222222228,1.0,0
KE010,Marsabit,2019-05,90.65254844444443,31.779661,,50.0,4,11,0.3466,High,459767,2019-05-01,True,2019,175.7,28.46,,2.0437432771602815,8.260128777777766,3.0,0
KE010,Marsabit,2019-06,113.84770222222222,83.63302,,47.0,1,1,0.3466,High,459767,2019-06-01,True,2019,175.7,26.75,,-6.008432888264236,23.19515377777779,-3.0,0
KE010,Marsabit,2019-07,112.2422671111111,92.59743,,46.0,0,0,0.3466,High,459767,2019-07-01,True,2019,175.7,26.18,,-2.1308411214953304,-1.6054351111111202,-1.0,0
KE010,Marsabit,2019-08,99.53610155555556,86.30138,,46.8,2,10,0.3466,High,459767,2019-08-01,True,2019,175.7,26.64,,1.7570664629488197,-12.706165555555543,2.0,0
KE010,Marsabit,2019-09,103.850214,80.36477,,46.5,1,3,0.3466,High,459767,2019-09-01,True,2019,175.7,26.47,,-0.6381381381381446,4.314112444444433,-1.0,0
KE010,Marsabit,2019-10,261.8347266666667,107.62887,,50.0,0,0,0.3466,High,459767,2019-10-01,True,2019,175.7,28.46,,7.517944843218749,157.98451266666672,-1.0,0
KE010,Marsabit,2019-11,169.5222588888889,46.055435,,49.0,0,0,0.3466,High,459767,2019-11-01,True,2019,175.7,27.89,,-2.002810962754742,-92.31246777777781,0.0,0
KE010,Marsabit,2019-12,158.5011188888889,75.48723,,45.0,0,0,0.3466,High,459767,2019-12-01,True,2019,175.7,25.61,,-8.174973108641092,-11.021140000000003,0.0,0
KE010,Marsabit,2020-03,153.57503444444444,98.23683,,43.0,0,0,0.3466,High,459767,2020-03-01,True,2020,182.8,23.52,,-8.160874658336592,-4.926084444444456,0.0,0
KE010,Marsabit,2020-05,86.417671,59.85312,,48.0,0,0,0.3466,High,459767,2020-05-01,True,2020,182.8,26.26,,11.649659863945594,-67.15736344444444,0.0,0
KE010,Marsabit,2020-06,106.93356322222222,95.07071,,46.0,5,17,0.3466,High,459767,2020-06-01,True,2020,182.8,25.16,,-4.188880426504193,20.51589222222222,5.0,0
KE010,Marsabit,2020-07,118.58104322222223,87.10437,,47.0,2,6,0.3466,High,459767,2020-07-01,True,2020,182.8,25.71,,2.1860095389507173,11.647480000000016,-3.0,0
KE010,Marsabit,2020-08,110.1634222222222,94.20222,,45.0,0,0,0.3466,High,459767,2020-08-01,True,2020,182.8,24.62,,-4.239595488136915,-8.41762100000004,-2.0,0
KE010,Marsabit,2020-09,116.94079655555556,100.92886,,45.0,0,0,0.3466,High,459767,2020-09-01,True,2020,182.8,24.62,,0.0,6.77737433333337,0.0,0
KE010,Marsabit,2020-10,142.5595952222222,55.999557,,44.0,0,0,0.3466,High,459767,2020-10-01,True,2020,182.8,24.07,,-2.2339561332250235,25.61879866666665,0.0,0
KE010,Marsabit,2020-11,61.61927744444444,38.909386,,44.0,3,1,0.3466,High,459767,2020-11-01,True,2020,182.8,24.07,,0.0,-80.94031777777778,3.0,0
KE010,Marsabit,2020-12,109.74746588888888,50.9224,,47.0,0,0,0.3466,High,459767,2020-12-01,True,2020,182.8,25.71,,6.813460739509769,48.12818844444444,-3.0,0
KE010,Marsabit,2023-12,73.55179166666667,34.34614,163.33333333333334,85.16666666666667,0,0,0.3466,High,459767,2023-12-01,True,2023,239.1,35.62,68.31,38.545313107740164,-36.19567422222221,0.0,0
KE010,Marsabit,2024-03,72.00274666666667,46.52621,144.22222222222223,70.66666666666667,0,0,0.3466,High,459767,2024-03-01,True,2024,258.0,27.39,55.9,-23.104997192588428,-1.5490450000000067,0.0,0
KE010,Marsabit,2024-06,89.174719,73.389915,131.25,71.81818181818181,0,0,0.3466,High,459767,2024-06-01,True,2024,258.0,27.84,50.87,1.6429353778751432,17.17197233333333,0.0,0
KE010,Marsabit,2024-09,106.39643,88.46117,130.0,67.71428571428571,3,4,0.3466,High,459767,2024-09-01,True,2024,258.0,26.25,50.39,-5.711206896551724,17.221711,3.0,0
KE010,Marsabit,2025-03,146.81645444444445,77.35502,120.0,60.0,0,0,0.3466,High,459767,2025-03-01,True,2025,272.0,22.06,44.12,-15.961904761904766,40.42002444444445,-3.0,0
KE001,Mombasa,2023-12,150.16544133333332,121.514984,147.0,,1,0,0.0518,Low,1208303,2023-12-01,False,2023,239.1,,61.48,,,,0
KE001,Mombasa,2024-03,126.41913,118.74063,150.0,67.0,0,0,0.0518,Low,1208303,2024-03-01,False,2024,258.0,25.97,58.14,,-23.746311333333324,-1.0,0
KE001,Mombasa,2024-06,81.097498,35.204834,127.0,57.0,2,0,0.0518,Low,1208303,2024-06-01,False,2024,258.0,22.09,49.22,-14.94031574894108,-45.321631999999994,2.0,0
KE047,Nairobi,2020-08,87.65695333333333,75.016525,108.0,,1,0,0.0089,Low,4396828,2020-08-01,False,2020,182.8,,59.08,,,,0
KE025,Samburu,2023-12,69.35463,47.40819,176.45454545454547,72.85714285714286,4,7,0.4172,High,310320,2023-12-01,True,2023,239.1,30.47,73.8,,,,0
KE025,Samburu,2024-03,44.499329,38.05,173.75,68.7,2,3,0.4172,High,310320,2024-03-01,True,2024,258.0,26.63,67.34,-12.602559894978672,-24.855300999999997,-2.0,0
KE025,Samburu,2024-06,73.43603833333333,64.89863,148.25,63.07692307692308,1,0,0.4172,High,310320,2024-06-01,True,2024,258.0,24.45,57.46,-8.186256102140444,28.936709333333326,-1.0,0
KE025,Samburu,2024-09,90.02787533333333,87.209526,139.14285714285714,55.1,3,4,0.4172,High,310320,2024-09-01,True,2024,258.0,21.36,53.93,-12.638036809815956,16.591836999999998,2.0,0
KE025,Samburu,2025-09,109.09016333333334,95.68182,175.0,55.1,3,4,0.4172,High,310320,2025-09-01,True,2025,272.0,20.26,64.34,-5.149812734082381,19.06228800000001,0.0,0
KE006,Taita Taveta,2024-03,143.13385,119.50363,154.0,53.0,0,0,0.0793,Low,340664,2024-03-01,False,2024,258.0,20.54,59.69,,,,0
KE004,Tana River,2023-12,159.626052,66.338486,184.5,84.83333333333333,1,1,0.378,High,315941,2023-12-01,True,2023,239.1,35.48,77.16,,,,0
KE004,Tana River,2024-03,102.687098,66.226715,163.5,84.0,0,0,0.378,High,315941,2024-03-01,True,2024,258.0,32.56,63.37,-8.229988726042825,-56.93895399999998,-1.0,0
KE004,Tana River,2024-06,96.76777933333334,74.864494,162.125,68.33333333333333,0,0,0.378,High,315941,2024-06-01,True,2024,258.0,26.49,62.84,-18.642506142506154,-5.919318666666669,0.0,0
KE004,Tana River,2024-09,82.95117333333333,71.29088,152.4,80.54166666666667,4,7,0.378,High,315941,2024-09-01,True,2024,258.0,31.22,59.07,17.85579463948661,-13.816606000000007,4.0,0
KE004,Tana River,2025-03,144.54870333333335,58.8949,155.78571428571428,76.5,1,0,0.378,High,315941,2025-03-01,True,2025,272.0,28.12,57.27,-9.929532351057013,61.59753000000002,-3.0,0
KE004,Tana River,2025-09,96.50099,80.544235,180.0,95.0,0,0,0.378,High,315941,2025-09-01,True,2025,272.0,34.93,66.18,24.217638691322897,-48.04771333333335,-1.0,0
KE004,Tana River,2025-12,69.81339033333334,34.562565,,95.0,0,0,0.378,High,315941,2025-12-01,True,2025,272.0,34.93,,0.0,-26.687599666666657,0.0,0
KE023,Turkana,2009-01,106.04413666666666,81.55496,,49.0,0,0,0.4968,High,926955,2009-01-01,True,2009,95.8,51.15,,8.876117496807145,45.08829733333333,-4.0,0
KE023,Turkana,2009-02,75.71435666666666,69.89317,,43.0,1,2,0.4968,High,926955,2009-02-01,True,2009,95.8,44.89,,-12.238514173998038,-30.32978,1.0,0
KE023,Turkana,2009-03,59.99302766666667,48.09813,,40.0,0,0,0.4968,High,926955,2009-03-01,True,2009,95.8,41.75,,-6.994876364446423,-15.72132899999999,-1.0,0
KE023,Turkana,2009-04,87.720528,51.56094,,41.0,0,0,0.4968,High,926955,2009-04-01,True,2009,95.8,42.8,,2.5149700598802394,27.72750033333333,0.0,0
KE023,Turkana,2009-05,103.39810666666666,56.62919,,46.0,1,0,0.4968,High,926955,2009-05-01,True,2009,95.8,48.02,,12.196261682243016,15.677578666666662,1.0,0
KE023,Turkana,2009-06,79.69644266666667,63.046253,,47.7,0,0,0.4968,High,926955,2009-06-01,True,2009,95.8,49.79,,3.685964181590995,-23.701663999999994,-1.0,0
KE023,Turkana,2009-07,70.39187700000001,60.392696,,52.0,2,2,0.4968,High,926955,2009-07-01,True,2009,95.8,54.28,,9.01787507531633,-9.304565666666662,2.0,0
KE023,Turkana,2009-08,71.84473200000001,69.622246,,48.0,8,48,0.4968,High,926955,2009-08-01,True,2009,95.8,50.1,,-7.700810611643327,1.4528549999999996,6.0,0
KE023,Turkana,2009-09,88.41142,76.102425,,51.0,0,0,0.4968,High,926955,2009-09-01,True,2009,95.8,53.24,,6.26746506986029,16.566688,-8.0,0
KE023,Turkana,2009-10,101.10331,89.55548,,51.0,7,31,0.4968,High,926955,2009-10-01,True,2009,95.8,53.24,,0.0,12.691889999999987,7.0,0
KE023,Turkana,2009-11,70.06141466666666,66.709114,,46.7,0,0,0.4968,High,926955,2009-11-01,True,2009,95.8,48.75,,-8.433508640120213,-31.04189533333333,-7.0,0
KE023,Turkana,2009-12,202.2899933333333,96.46572,,45.8,0,0,0.4968,High,926955,2009-12-01,True,2009,95.8,47.81,,-1.9282051282051182,132.22857866666664,0.0,0
KE023,Turkana,2010-01,125.46472,83.780174,,49.6,3,9,0.4968,High,926955,2010-01-01,True,2010,100.0,49.6,,3.74398661367914,-76.82527333333331,3.0,0
KE023,Turkana,2010-02,176.30111166666666,89.225845,,45.7,3,5,0.4968,High,926955,2010-02-01,True,2010,100.0,45.7,,-7.86290322580645,50.83639166666666,0.0,0
KE023,Turkana,2010-03,194.20370333333332,94.09603,,44.5,0,0,0.4968,High,926955,2010-03-01,True,2010,100.0,44.5,,-2.6258205689277947,17.902591666666666,-3.0,0
KE023,Turkana,2010-04,83.12872866666667,43.017426,,44.93,2,18,0.4968,High,926955,2010-04-01,True,2010,100.0,44.93,,0.966292134831459,-111.07497466666665,2.0,0
KE023,Turkana,2010-05,137.83966666666666,107.68759,,46.0,1,0,0.4968,High,926955,2010-05-01,True,2010,100.0,46.0,,2.381482305809035,54.710937999999985,-1.0,0
KE023,Turkana,2010-06,82.48501666666667,76.28657,,44.0,1,3,0.4968,High,926955,2010-06-01,True,2010,100.0,44.0,,-4.347826086956519,-55.35464999999999,0.0,0
KE023,Turkana,2010-07,86.334705,70.897575,,43.61,0,0,0.4968,High,926955,2010-07-01,True,2010,100.0,43.61,,-0.8863636363636407,3.849688333333333,-1.0,0
KE023,Turkana,2010-08,90.93058,77.21901,,44.0,1,7,0.4968,High,926955,2010-08-01,True,2010,100.0,44.0,,0.8942903003898106,4.595875000000007,1.0,0
KE023,Turkana,2010-09,96.01736833333332,82.8969,,46.29,2,3,0.4968,High,926955,2010-09-01,True,2010,100.0,46.29,,5.204545454545451,5.086788333333317,1.0,0
KE023,Turkana,2010-10,92.9377,72.68365,,44.0,0,0,0.4968,High,926955,2010-10-01,True,2010,100.0,44.0,,-4.9470728019010535,-3.0796683333333164,-2.0,0
KE023,Turkana,2010-11,56.88416766666666,54.78971,,44.7,3,8,0.4968,High,926955,2010-11-01,True,2010,100.0,44.7,,1.5909090909090873,-36.053532333333344,3.0,0
KE023,Turkana,2010-12,71.492338,60.038334,,42.29,0,0,0.4968,High,926955,2010-12-01,True,2010,100.0,42.29,,-5.391498881431778,14.60817033333334,-3.0,0
KE023,Turkana,2011-01,86.95615333333335,80.92787,,44.0,2,1,0.4968,High,926955,2011-01-01,True,2011,114.0,38.6,,-8.725467013478362,15.463815333333343,2.0,0
KE023,Turkana,2011-02,86.20926333333334,70.62603,,42.6,0,0,0.4968,High,926955,2011-02-01,True,2011,114.0,37.37,,-3.1865284974093355,-0.7468900000000076,-2.0,0
KE023,Turkana,2011-03,117.27621,54.01017,,46.0,0,0,0.4968,High,926955,2011-03-01,True,2011,114.0,40.35,,7.974310944607987,31.066946666666666,0.0,0
