pcode,county,year_month,rfq_mean,rfq_min,price_beans,price_maize,conflict_events,conflict_fatalities,mpi,vulnerability_tier,total_population
KE010,Marsabit,2017-06,89.40570488888889,70.3944,,49.0,2,2,0.3466,High,459767
KE010,Marsabit,2017-07,121.76045544444443,94.95095,,51.0,0,0,0.3466,High,459767
KE010,Marsabit,2017-08,102.320879,96.01786,,52.0,2,5,0.3466,High,459767
KE010,Marsabit,2017-09,109.64703166666666,82.07467,,53.0,0,0,0.3466,High,459767
KE010,Marsabit,2017-10,169.33718122222223,66.913536,,49.0,0,0,0.3466,High,459767
KE010,Marsabit,2017-11,108.27071666666667,35.657143,,48.0,0,0,0.3466,High,459767
KE010,Marsabit,2017-12,50.708067444444445,33.572803,,50.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-01,69.56053988888888,65.74458,,52.0,1,2,0.3466,High,459767
KE010,Marsabit,2018-02,120.29529377777777,87.44414,,53.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-03,219.95038333333335,52.94522,,52.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-04,198.673856,109.05236,,53.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-05,126.66593400000001,69.91525,,48.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-06,111.86328177777779,99.283585,,45.0,1,4,0.3466,High,459767
KE010,Marsabit,2018-07,100.39482955555555,69.93377,,41.0,2,5,0.3466,High,459767
KE010,Marsabit,2018-08,98.14335566666666,83.21917,,39.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-09,108.24089333333333,88.84381,,41.0,1,0,0.3466,High,459767
KE010,Marsabit,2018-10,90.09999488888889,57.849483,,42.0,2,10,0.3466,High,459767
KE010,Marsabit,2018-11,61.47194066666667,27.85587,,44.0,0,0,0.3466,High,459767
KE010,Marsabit,2018-12,164.55674444444446,63.19149,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-01,75.23039511111111,69.59248,,41.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-02,84.56941499999999,73.64441,,44.0,2,10,0.3466,High,459767
KE010,Marsabit,2019-03,67.98216244444444,40.436394,,47.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-04,82.39241966666667,28.168423,,49.0,1,11,0.3466,High,459767
KE010,Marsabit,2019-05,90.65254844444445,31.779661,,50.0,4,11,0.3466,High,459767
KE010,Marsabit,2019-06,113.84770222222222,83.63302,,47.0,1,1,0.3466,High,459767
KE010,Marsabit,2019-07,112.2422671111111,92.59743,,46.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-08,99.53610155555556,86.30138,,46.8,2,10,0.3466,High,459767
KE010,Marsabit,2019-09,103.850214,80.36477,,46.5,1,3,0.3466,High,459767
KE010,Marsabit,2019-10,261.8347266666667,107.62887,,50.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-11,169.5222588888889,46.055435,,49.0,0,0,0.3466,High,459767
KE010,Marsabit,2019-12,158.5011188888889,75.48723,,45.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-03,153.57503444444444,98.23683,,43.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-05,86.417671,59.85312,,48.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-06,106.93356322222222,95.07071,,46.0,5,17,0.3466,High,459767
KE010,Marsabit,2020-07,118.58104322222223,87.10437,,47.0,2,6,0.3466,High,459767
KE010,Marsabit,2020-08,110.16342222222221,94.20222,,45.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-09,116.94079655555555,100.92886,,45.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-10,142.5595952222222,55.999557,,44.0,0,0,0.3466,High,459767
KE010,Marsabit,2020-11,61.61927744444444,38.909386,,44.0,3,1,0.3466,High,459767
KE010,Marsabit,2020-12,109.74746588888888,50.9224,,47.0,0,0,0.3466,High,459767
KE010,Marsabit,2023-12,73.55179166666667,34.34614,163.33333333333334,85.16666666666667,0,0,0.3466,High,459767
KE010,Marsabit,2024-03,72.00274666666667,46.52621,144.22222222222223,70.66666666666667,0,0,0.3466,High,459767
KE010,Marsabit,2024-06,89.174719,73.389915,131.25,71.81818181818181,0,0,0.3466,High,459767
KE010,Marsabit,2024-09,106.39643,88.46117,130.0,67.71428571428571,3,4,0.3466,High,459767
KE010,Marsabit,2025-03,146.81645444444445,77.35502,120.0,60.0,0,0,0.3466,High,459767
KE001,Mombasa,2023-12,150.16544133333332,121.514984,147.0,,1,0,0.0518,Low,1208303
KE001,Mombasa,2024-03,126.41913,118.74063,150.0,67.0,0,0,0.0518,Low,1208303
KE001,Mombasa,2024-06,81.097498,35.204834,127.0,57.0,2,0,0.0518,Low,1208303
KE047,Nairobi,2020-08,87.65695333333333,75.016525,108.0,,1,0,0.0089,Low,4396828
KE025,Samburu,2023-12,69.35463,47.40819,176.45454545454547,72.85714285714286,4,7,0.4172,High,310320
KE025,Samburu,2024-03,44.499328999999996,38.05,173.75,68.7,2,3,0.4172,High,310320
KE025,Samburu,2024-06,73.43603833333333,64.89863,148.25,63.07692307692308,1,0,0.4172,High,310320
KE025,Samburu,2024-09,90.02787533333333,87.209526,139.14285714285714,55.1,3,4,0.4172,High,310320
KE025,Samburu,2025-09,109.09016333333334,95.68182,175.0,55.1,3,4,0.4172,High,310320
KE006,Taita Taveta,2024-03,143.13385,119.50363,154.0,53.0,0,0,0.0793,Low,340664
KE004,Tana River,2023-12,159.626052,66.338486,184.5,84.83333333333333,1,1,0.378,High,315941
KE004,Tana River,2024-03,102.68709799999999,66.226715,163.5,84.0,0,0,0.378,High,315941
KE004,Tana River,2024-06,96.76777933333334,74.864494,162.125,68.33333333333333,0,0,0.378,High,315941
KE004,Tana River,2024-09,82.95117333333333,71.29088,152.4,80.54166666666667,4,7,0.378,High,315941
KE004,Tana River,2025-03,144.54870333333335,58.8949,155.78571428571428,76.5,1,0,0.378,High,315941
KE004,Tana River,2025-09,96.50099,80.544235,180.0,95.0,0,0,0.378,High,315941
KE004,Tana River,2025-12,69.81339033333334,34.562565,,95.0,0,0,0.378,High,315941
KE023,Turkana,2006-01,86.97692833333333,82.29295,,26.0,2,31,0.4968,High,926955
KE023,Turkana,2006-02,95.63126,85.19564,,28.0,0,0,0.4968,High,926955
KE023,Turkana,2006-03,104.97510333333332,71.40482,,27.0,2,5,0.4968,High,926955
KE023,Turkana,2006-04,107.58552666666667,66.49252,,30.0,2,7,0.4968,High,926955
KE023,Turkana,2006-05,77.56173666666666,67.65702,,26.0,0,0,0.4968,High,926955
KE023,Turkana,2006-06,81.00422266666668,63.136898,,27.0,1,0,0.4968,High,926955
KE023,Turkana,2006-07,78.84328666666667,66.23971,,26.0,1,1,0.4968,High,926955
KE023,Turkana,2006-08,161.55823666666666,78.55718,,27.0,1,1,0.4968,High,926955
KE023,Turkana,2006-09,91.59283666666666,82.25059,,29.0,1,19,0.4968,High,926955
KE023,Turkana,2006-10,123.80043133333334,72.8205,,30.0,0,0,0.4968,High,926955
KE023,Turkana,2006-11,193.15581466666666,55.953304,,28.0,1,2,0.4968,High,926955
KE023,Turkana,2006-12,184.11756,97.05225,,28.0,2,14,0.4968,High,926955
KE023,Turkana,2007-01,100.255678,90.17537,,30.0,2,8,0.4968,High,926955
KE023,Turkana,2007-02,151.39090666666667,100.79899,,30.0,0,0,0.4968,High,926955
KE023,Turkana,2007-03,92.26876399999999,46.224937,,30.0,0,0,0.4968,High,926955
KE023,Turkana,2007-04,134.734318,35.552467,,31.0,3,45,0.4968,High,926955
KE023,Turkana,2007-05,127.74495133333333,52.564854,,29.0,0,0,0.4968,High,926955
KE023,Turkana,2007-06,263.71159,199.36472,,30.0,0,0,0.4968,High,926955
KE023,Turkana,2007-07,185.77275999999998,89.01639,,30.0,4,18,0.4968,High,926955
KE023,Turkana,2007-08,141.52668333333335,90.68391,,28.0,0,0,0.4968,High,926955
KE023,Turkana,2007-09,154.64998666666668,128.38936,,28.0,0,0,0.4968,High,926955
KE023,Turkana,2007-10,81.48426333333333,69.36819,,27.0,0,0,0.4968,High,926955
KE023,Turkana,2007-11,69.06293833333334,49.417763,,27.0,0,0,0.4968,High,926955
KE023,Turkana,2007-12,78.338008,65.872154,,30.0,0,0,0.4968,High,926955
KE023,Turkana,2008-01,96.73013166666668,85.825035,,37.0,3,50,0.4968,High,926955
KE023,Turkana,2008-02,83.49088966666666,67.559265,,38.0,1,40,0.4968,High,926955
KE023,Turkana,2008-03,100.52173066666667,56.709377,,35.0,1,1,0.4968,High,926955
KE023,Turkana,2008-04,66.56224,43.12028,,40.0,0,0,0.4968,High,926955
KE023,Turkana,2008-05,48.484480999999995,32.71499,,55.0,0,0,0.4968,High,926955
KE023,Turkana,2008-06,83.54868499999999,71.588585,,50.0,0,0,0.4968,High,926955
KE023,Turkana,2008-07,80.43590133333333,73.01209,,47.0,1,74,0.4968,High,926955
KE023,Turkana,2008-08,91.30327666666666,74.01825,,43.0,3,21,0.4968,High,926955
KE023,Turkana,2008-09,103.10958000000001,87.08991,,45.0,2,81,0.4968,High,926955
KE023,Turkana,2008-10,112.11990666666667,85.0265,,44.0,0,0,0.4968,High,926955
KE023,Turkana,2008-11,102.81245000000001,51.6415,,42.0,2,5,0.4968,High,926955
KE023,Turkana,2008-12,60.95583933333333,58.47662,,42.0,4,6,0.4968,High,926955
KE023,Turkana,2009-01,106.04413666666666,81.55496,,49.0,0,0,0.4968,High,926955
KE023,Turkana,2009-02,75.71435666666666,69.89317,,43.0,1,2,0.4968,High,926955
KE023,Turkana,2009-03,59.99302766666667,48.09813,,40.0,0,0,0.4968,High,926955
KE023,Turkana,2009-04,87.720528,51.56094,,41.0,0,0,0.4968,High,926955
KE023,Turkana,2009-05,103.39810666666666,56.62919,,46.0,1,0,0.4968,High,926955
KE023,Turkana,2009-06,79.69644266666667,63.046253,,47.7,0,0,0.4968,High,926955
KE023,Turkana,2009-07,70.39187700000001,60.392696,,52.0,2,2,0.4968,High,926955
KE023,Turkana,2009-08,71.84473200000001,69.622246,,48.0,8,48,0.4968,High,926955
KE023,Turkana,2009-09,88.41142,76.102425,,51.0,0,0,0.4968,High,926955
KE023,Turkana,2009-10,101.10331000000001,89.55548,,51.0,7,31,0.4968,High,926955
KE023,Turkana,2009-11,70.06141466666666,66.709114,,46.7,0,0,0.4968,High,926955
KE023,Turkana,2009-12,202.28999333333334,96.46572,,45.8,0,0,0.4968,High,926955
KE023,Turkana,2010-01,125.46472,83.780174,,49.6,3,9,0.4968,High,926955
KE023,Turkana,2010-02,176.30111166666666,89.225845,,45.7,3,5,0.4968,High,926955
KE023,Turkana,2010-03,194.20370333333335,94.09603,,44.5,0,0,0.4968,High,926955
KE023,Turkana,2010-04,83.12872866666667,43.017426,,44.93,2,18,0.4968,High,926955
KE023,Turkana,2010-05,137.83966666666666,107.68759,,46.0,1,0,0.4968,High,926955
KE023,Turkana,2010-06,82.48501666666667,76.28657,,44.0,1,3,0.4968,High,926955
KE023,Turkana,2010-07,86.334705,70.897575,,43.61,0,0,0.4968,High,926955
KE023,Turkana,2010-08,90.93058,77.21901,,44.0,1,7,0.4968,High,926955
KE023,Turkana,2010-09,96.01736833333332,82.8969,,46.29,2,3,0.4968,High,926955
KE023,Turkana,2010-10,92.9377,72.68365,,44.0,0,0,0.4968,High,926955
KE023,Turkana,2010-11,56.88416766666666,54.78971,,44.7,3,8,0.4968,High,926955
KE023,Turkana,2010-12,71.492338,60.038334,,42.29,0,0,0.4968,High,926955
KE023,Turkana,2011-01,86.95615333333335,80.92787,,44.0,2,1,0.4968,High,926955
KE023,Turkana,2011-02,86.20926333333334,70.62603,,42.6,0,0,0.4968,High,926955
KE023,Turkana,2011-03,117.27621,54.01017,,46.0,0,0,0.4968,High,926955
KE023,Turkana,2011-04,57.92020433333334,35.990173,,54.9,3,48,0.4968,High,926955
KE023,Turkana,2011-05,67.76112766666667,51.281963,,60.0,1,9,0.4968,High,926955
KE023,Turkana,2011-06,113.23035533333332,88.989136,,64.0,2,9,0.4968,High,926955
KE023,Turkana,2011-07,142.45638,111.99175,,74.8,0,0,0.4968,High,926955
KE023,Turkana,2011-08,113.51258999999999,93.1912,,72.73,0,0,0.4968,High,926955
KE023,Turkana,2011-09,127.26530000000001,105.76757,,65.55,0,0,0.4968,High,926955
KE023,Turkana,2011-10,109.06400666666667,89.01714,,64.3,0,0,0.4968,High,926955
KE023,Turkana,2011-11,278.17635466666667,82.384224,,64.23,1,11,0.4968,High,926955
KE023,Turkana,2011-12,103.50248666666666,58.16219,,64.58,0,0,0.4968,High,926955
KE023,Turkana,2012-01,83.689572,80.37466,,61.35,0,0,0.4968,High,926955
KE023,Turkana,2012-02,79.33545333333333,72.77065,,56.0,0,0,0.4968,High,926955
KE023,Turkana,2012-03,68.96498666666668,33.53587,,54.98,3,8,0.4968,High,926955
KE023,Turkana,2012-04,152.90234466666666,74.907974,,60.13,1,2,0.4968,High,926955
KE023,Turkana,2012-05,173.9413833333333,112.54251,,58.75,1,1,0.4968,High,926955
KE023,Turkana,2012-06,102.00085,64.5375,,58.65,1,3,0.4968,High,926955
KE023,Turkana,2012-07,145.08891,96.67485,,68.2,1,0,0.4968,High,926955
KE023,Turkana,2012-08,140.56600666666665,114.30099,,62.55,0,0,0.4968,High,926955
KE023,Turkana,2012-09,116.54269666666666,93.29073,,66.0,0,0,0.4968,High,926955
KE023,Turkana,2012-10,125.96595166666667,106.23369,,76.62,2,42,0.4968,High,926955
KE023,Turkana,2012-11,107.75712666666668,64.8465,,78.02,2,1,0.4968,High,926955
KE023,Turkana,2012-12,176.55155833333333,93.102295,,81.83,0,0,0.4968,High,926955
KE023,Turkana,2013-01,104.86560666666666,87.93143,,75.8,1,7,0.4968,High,926955
KE023,Turkana,2013-02,82.56254866666667,67.63255,,78.78,2,11,0.4968,High,926955
KE023,Turkana,2013-03,109.59921666666666,66.49441,,82.7,2,5,0.4968,High,926955
KE023,Turkana,2013-04,168.38896,105.20153,,87.8,2,4,0.4968,High,926955
KE023,Turkana,2013-05,86.09457133333335,44.16982,,84.75,1,5,0.4968,High,926955
KE023,Turkana,2013-06,86.77196900000001,63.231277,,86.35,1,4,0.4968,High,926955
KE023,Turkana,2013-07,109.27383333333334,81.45619,,76.5,1,4,0.4968,High,926955
KE023,Turkana,2013-08,95.81732,68.67672,,76.04,3,3,0.4968,High,926955
KE023,Turkana,2013-09,99.83429666666666,95.66048,,71.88,2,1,0.4968,High,926955
KE023,Turkana,2013-10,90.719328,73.202774,,74.17,2,17,0.4968,High,926955
KE023,Turkana,2013-11,113.49129533333335,55.239456,,74.58,2,0,0.4968,High,926955
KE023,Turkana,2013-12,86.06079833333332,64.14066,,71.93,1,1,0.4968,High,926955
KE023,Turkana,2014-01,85.82571833333333,83.95261,,84.0,4,9,0.4968,High,926955
KE023,Turkana,2014-02,96.88865333333332,77.47555,,78.05,0,0,0.4968,High,926955
KE023,Turkana,2014-04,57.05876666666666,29.80909,,70.1,0,0,0.4968,High,926955
KE023,Turkana,2014-05,61.416562666666664,59.239822,,75.02,0,0,0.4968,High,926955
KE023,Turkana,2014-06,71.32346666666666,67.936325,,81.83,1,2,0.4968,High,926955
KE023,Turkana,2014-07,109.127092,61.049416,,77.1,0,0,0.4968,High,926955
KE023,Turkana,2014-08,122.29713,70.46538,,80.78,0,0,0.4968,High,926955
KE023,Turkana,2014-09,98.127095,82.06523,,71.55,0,0,0.4968,High,926955
KE023,Turkana,2014-10,119.21209833333334,79.98326,,75.0,3,5,0.4968,High,926955
KE023,Turkana,2014-11,100.061358,52.850754,,72.0,0,0,0.4968,High,926955
KE023,Turkana,2014-12,86.820478,74.261284,,79.0,1,6,0.4968,High,926955
KE023,Turkana,2015-01,81.99704466666667,80.08008,,82.0,1,4,0.4968,High,926955
KE023,Turkana,2015-02,81.69123166666667,72.94303,,74.0,0,0,0.4968,High,926955
KE023,Turkana,2015-03,51.61333466666667,43.296776,,70.0,0,0,0.4968,High,926955
KE023,Turkana,2015-04,153.30479066666666,61.632492,,78.0,0,0,0.4968,High,926955
KE023,Turkana,2015-05,85.60872,53.66587,,69.0,0,0,0.4968,High,926955
KE023,Turkana,2015-06,100.87874666666666,84.90817,,73.0,0,0,0.4968,High,926955
KE023,Turkana,2015-07,69.47446066666667,59.224022,,75.0,1,1,0.4968,High,926955
KE023,Turkana,2015-08,69.262642,62.838226,,82.0,1,1,0.4968,High,926955
KE023,Turkana,2015-09,88.42633533333333,81.20648,,76.0,0,0,0.4968,High,926955
KE023,Turkana,2015-10,95.29871966666667,73.651405,,79.0,1,3,0.4968,High,926955
KE023,Turkana,2015-11,184.80512333333334,83.57336,,78.0,0,0,0.4968,High,926955
KE023,Turkana,2015-12,125.19052666666666,68.95361,,81.0,0,0,0.4968,High,926955
KE023,Turkana,2016-01,95.01392,82.99705,,81.0,0,0,0.4968,High,926955
KE023,Turkana,2016-02,81.70930466666667,80.46903,,75.0,0,0,0.4968,High,926955
KE023,Turkana,2016-03,89.83164633333332,42.898743,,76.0,0,0,0.4968,High,926955
KE023,Turkana,2016-05,86.91666500000001,51.878525,,84.0,0,0,0.4968,High,926955
KE023,Turkana,2016-06,103.12307499999999,68.81208,,75.0,0,0,0.4968,High,926955
KE023,Turkana,2016-07,75.92482,68.3252,,75.0,0,0,0.4968,High,926955
KE023,Turkana,2016-08,77.89561166666667,65.00139,,69.0,0,0,0.4968,High,926955
KE023,Turkana,2016-09,81.297135,68.55721,,71.0,0,0,0.4968,High,926955
KE023,Turkana,2016-10,78.47339666666666,73.628,,73.0,1,0,0.4968,High,926955
KE023,Turkana,2016-11,68.62592166666667,57.10439,,74.0,1,1,0.4968,High,926955
KE023,Turkana,2016-12,59.550429333333334,57.25661,,77.0,2,2,0.4968,High,926955
KE023,Turkana,2017-01,101.83577333333334,92.18241,,87.0,0,0,0.4968,High,926955
KE023,Turkana,2017-02,161.39499999999998,93.16247,,82.0,0,0,0.4968,High,926955
KE023,Turkana,2017-03,66.47266833333333,64.048965,,90.7,1,2,0.4968,High,926955
KE023,Turkana,2017-04,53.575235666666664,32.8114,,92.6,2,2,0.4968,High,926955
KE023,Turkana,2017-05,84.72305666666666,54.80012,,98.0,1,1,0.4968,High,926955
KE023,Turkana,2017-06,65.688168,59.23034,,100.0,0,0,0.4968,High,926955
KE023,Turkana,2017-07,190.62133666666668,154.3732,,91.0,1,3,0.4968,High,926955
KE023,Turkana,2017-08,96.54149866666667,75.07921,,88.0,0,0,0.4968,High,926955
KE023,Turkana,2017-09,120.20539333333333,93.25815,,87.0,0,0,0.4968,High,926955
KE023,Turkana,2017-10,162.48648333333333,83.34592,,81.0,2,12,0.4968,High,926955
KE023,Turkana,2017-11,92.46885099999999,53.332203,,80.0,2,4,0.4968,High,926955
KE023,Turkana,2017-12,65.66058366666667,59.931416,,81.0,0,0,0.4968,High,926955
KE023,Turkana,2018-01,82.30413866666667,80.30999,,82.0,2,3,0.4968,High,926955
KE023,Turkana,2018-02,90.88888000000001,84.21316,,85.5,1,3,0.4968,High,926955
KE023,Turkana,2018-03,217.26723866666669,65.568596,,86.3,0,0,0.4968,High,926955
KE023,Turkana,2018-04,228.92539,130.7612,,85.0,0,0,0.4968,High,926955
KE023,Turkana,2018-05,176.89231333333336,125.5568,,84.0,0,0,0.4968,High,926955
KE023,Turkana,2018-06,141.50423333333333,93.08857,,83.0,0,0,0.4968,High,926955
KE023,Turkana,2018-07,68.88106933333333,63.067158,,81.0,2,3,0.4968,High,926955
KE023,Turkana,2018-08,100.41093333333333,64.43569,,59.0,1,2,0.4968,High,926955
KE023,Turkana,2018-09,82.83749866666666,70.86955,,63.0,2,5,0.4968,High,926955
KE023,Turkana,2018-10,80.01285866666667,66.50704,,61.0,0,0,0.4968,High,926955
KE023,Turkana,2018-11,64.48027566666667,53.882187,,62.0,1,1,0.4968,High,926955
KE023,Turkana,2018-12,124.13332666666668,60.46386,,60.0,0,0,0.4968,High,926955
KE023,Turkana,2019-01,86.24996,81.11467,,66.0,1,6,0.4968,High,926955
KE023,Turkana,2019-02,85.43959833333334,77.54962,,64.8,2,3,0.4968,High,926955
KE023,Turkana,2019-03,79.50095766666666,48.859463,,61.0,0,0,0.4968,High,926955
KE023,Turkana,2019-04,94.84087066666666,34.16794,,61.0,0,0,0.4968,High,926955
KE023,Turkana,2019-05,60.45891233333333,42.63069,,66.0,0,0,0.4968,High,926955
KE023,Turkana,2019-06,153.848425,94.512955,,63.0,2,1,0.4968,High,926955
KE023,Turkana,2019-07,115.74080333333332,69.02421,,66.7,0,0,0.4968,High,926955
KE023,Turkana,2019-08,108.32683666666667,75.75509,,67.1,2,2,0.4968,High,926955
KE023,Turkana,2019-09,105.04568333333334,84.62547,,66.3,0,0,0.4968,High,926955
KE023,Turkana,2019-10,198.47074333333333,183.96758,,67.0,0,0,0.4968,High,926955
KE023,Turkana,2019-11,125.926595,51.518135,,64.0,0,0,0.4968,High,926955
KE023,Turkana,2019-12,200.288945,98.078735,,65.0,0,0,0.4968,High,926955
KE023,Turkana,2020-01,119.68396,85.37344,,64.0,1,3,0.4968,High,926955
KE023,Turkana,2020-02,110.80973833333333,76.34242,,64.0,0,0,0.4968,High,926955
KE023,Turkana,2020-04,153.62977733333332,37.851032,,60.0,0,0,0.4968,High,926955
KE023,Turkana,2020-05,89.79528066666667,55.581562,,70.0,2,5,0.4968,High,926955
KE023,Turkana,2020-06,165.25039333333334,138.11028,,69.0,0,0,0.4968,High,926955
KE023,Turkana,2020-07,103.35289666666667,93.954575,,71.0,0,0,0.4968,High,926955
KE023,Turkana,2020-08,169.76500000000001,109.45941,,70.0,0,0,0.4968,High,926955
KE023,Turkana,2020-09,144.56193333333331,109.35073,,70.0,1,0,0.4968,High,926955
KE023,Turkana,2020-10,172.89436333333333,80.85731,,68.0,1,1,0.4968,High,926955
KE023,Turkana,2020-11,97.88111133333332,58.189964,,65.0,1,4,0.4968,High,926955
KE023,Turkana,2020-12,108.49001,59.50401,,65.0,0,0,0.4968,High,926955
KE023,Turkana,2023-12,82.71347,67.44754,177.42307692307693,99.45588235294117,4,3,0.4968,High,926955
KE023,Turkana,2024-03,81.76211333333333,54.4659,167.43243243243242,89.4186046511628,4,7,0.4968,High,926955
KE023,Turkana,2024-06,65.320111,61.091328,155.40277777777777,86.14772727272727,5,17,0.4968,High,926955
KE023,Turkana,2024-09,107.48113000000001,84.55089,144.9268292682927,84.08823529411765,2,2,0.4968,High,926955
KE023,Turkana,2025-03,168.92220666666665,128.84987,151.0909090909091,87.0,2,2,0.4968,High,926955
KE023,Turkana,2025-06,75.88177166666667,71.739975,135.5,78.54545454545455,3,2,0.4968,High,926955
KE023,Turkana,2025-09,105.25890666666668,89.22454,135.16666666666666,86.35714285714286,3,3,0.4968,High,926955
KE023,Turkana,2025-12,143.23568333333333,67.25941,122.0,63.2,1,0,0.4968,High,926955
KE008,Wajir,2023-12,62.61363333333333,31.81607,214.0,104.25,1,0,0.3956,High,781214
KE008,Wajir,2024-03,58.858685666666666,42.697327,190.57142857142858,112.85714285714286,1,0,0.3956,High,781214
KE008,Wajir,2024-06,98.522025,94.672325,162.0,99.0,1,0,0.3956,High,781214
KE008,Wajir,2024-09,98.71759833333333,95.298485,168.0,90.71428571428571,2,0,0.3956,High,781214
KE008,Wajir,2025-03,178.89054,128.29907,146.5,87.5,0,0,0.3956,High,781214
KE008,Wajir,2025-09,95.77433500000001,89.46756,153.5,79.0,1,1,0.3956,High,781214
KE008,Wajir,2025-12,68.84188,34.75145,139.33333333333334,74.0,1,0,0.3956,High,781214
